seed,load,qos_regime,algorithm,arrived_tasks,completed_tasks,mean_latency_ms,p95_latency_ms,dmr_pct,throughput_tasks_s,energy_j,monetary_cost,run_cost_index,fairness,rejection_rate_pct,network_failure_rate_pct,mean_packet_loss_pct,mean_jitter_ms,p95_jitter_ms,retransmission_bytes,retransmission_overhead_pct,retransmission_energy_j,sla_success_pct,local_pct,fog_pct,cloud_pct,decision_median_us,decision_p95_us,decision_p99_us,cpu_s,cpu_utilization_pct,wall_s,peak_memory_kib,simulator_throughput_tasks_s,sensitivity_type,configured_loss_pct,configured_jitter_ms
30000,high,moderate,DT-KF-CostAware,1588,1574,462.7848923973916,1123.9777296059679,16.49874055415617,17.488888888888887,192.12783612168224,15.16345169649138,0.37617053928572936,0.9530662432453028,0.2518891687657431,0.0,1.1741660033338888,19.48093613633329,39.97514993473595,232140.0000000003,1.1904314419127777,0.06202845378140071,83.50125944584383,0.0,96.15869017632242,3.5894206549118386,189.2,354.03999999999996,550.1559999999997,1.09375,99.15586740248541,1.1030613000039011,nan,1766.9008966166314,loss,1.0,8.0
30001,high,moderate,DT-KF-CostAware,1574,1564,456.6250163558826,1078.659525857898,15.56543837357052,17.377777777777776,183.90199658392058,16.675357393758244,0.3912382546625675,0.9298253551324874,0.3176620076238882,0.0,1.2338105404397763,18.987215828905057,37.37716205020553,289080.0000000001,1.4547805705972687,0.07192716746587115,84.43456162642948,0.0,93.64675984752223,6.035578144853876,182.6,309.6199999999999,453.8559999999995,1.03125,99.48670167872841,1.0365707000019029,nan,1880.2383667572526,loss,1.0,8.0
30002,high,moderate,DT-KF-CostAware,1626,1607,449.34692632608613,971.0917764886816,16.482164821648215,17.855555555555554,196.5915423724075,16.171652643676644,0.3860922801578687,0.9216429917137665,0.7380073800738007,0.0,1.2572880732548661,20.606105856131908,40.71072495249347,210240.00000000012,1.1380051555574133,0.05192491443510181,83.51783517835179,0.0,91.88191881918819,7.380073800738008,179.7,307.24499999999983,477.97400000000016,1.0,95.1848551724538,1.0505873000365682,nan,1907.5044976559739,loss,1.0,8.0
30003,high,moderate,DT-KF-CostAware,1611,1583,456.86100187229215,972.9153919018777,15.083798882681565,17.58888888888889,206.54444595855924,18.24284109460335,0.4053386935571721,0.924815683710927,1.1793916821849784,0.0,1.2233526399827646,20.48705611536577,41.337872561194324,189800.00000000006,1.6172966554083625,0.05842039564849833,84.91620111731844,0.0,86.40595903165736,12.414649286157665,188.6,321.0,452.1839999999996,1.078125,98.38705011439147,1.095799700007774,nan,1792.2983552432684,loss,1.0,8.0
30004,high,moderate,DT-KF-CostAware,1616,1600,446.1146883353168,991.9926411537574,14.851485148514852,17.77777777777778,192.28716633544067,16.25886814073669,0.3798484224045522,0.9184071662519302,0.3094059405940594,0.0,1.2194813509329334,19.83529042447906,39.08683599505912,232140.00000000006,1.636239454558655,0.05769377594100616,85.14851485148515,0.0,93.31683168316832,6.373762376237623,185.4,309.5799999999999,493.61399999999975,1.0625,100.28621922762868,1.0594676000182517,nan,1853.7612664758844,loss,1.0,8.0
30005,high,moderate,DT-KF-CostAware,1638,1624,460.40003496338886,1111.5641269868413,15.628815628815628,18.044444444444444,182.61192331917536,16.91825260849376,0.3937773714463425,0.9042509830248393,0.3663003663003663,0.0,1.168997527491849,19.37479452883544,39.123518786463016,137240.0,1.2141583747688618,0.04512114666269135,84.37118437118437,0.0,90.78144078144078,8.852258852258853,183.5,311.70000000000005,498.35,1.03125,97.63215630264872,1.056260600045789,nan,1870.750456766389,loss,1.0,8.0
30006,high,moderate,DT-KF-CostAware,1607,1588,461.9063297728858,1074.1296876782799,15.68139390168015,17.644444444444446,199.60856660154874,18.54425724143397,0.40158286428469636,0.9089433826181031,0.6845052893590542,0.0,1.1708014142321337,20.713814006122377,41.44197715126162,286159.99999999994,1.4195593611546329,0.06475162327598095,84.31860609831985,0.0,88.79900435594276,10.516490354698195,189.7,340.4,511.75,1.125,96.36053538704027,1.167490399966482,nan,1671.1058181343608,loss,1.0,8.0
30007,high,moderate,DT-KF-CostAware,1598,1580,471.54684503707404,1131.674744781377,17.083854818523154,17.555555555555557,205.33858241002605,17.886969030603865,0.40320984810064087,0.9193518791053618,0.688360450563204,0.0,1.1946647204305727,19.92695279174808,38.290126367357665,201480.0000000005,1.1632459318868382,0.060203565024794244,82.91614518147685,0.0,88.36045056320401,10.951188986232792,183.2,329.4,493.33799999999917,1.0625,99.93693391763088,1.0631704999832436,nan,1827.5525891948876,loss,1.0,8.0
30008,high,moderate,DT-KF-CostAware,1645,1624,471.3515273393657,1056.3515818877404,16.778115501519757,18.044444444444444,225.01396375554083,19.24790261763537,0.3991914571140974,0.941106967654449,0.9726443768996961,0.0,1.1965024904451989,20.391836743165452,40.92161764926367,359159.9999999995,1.1714204715870833,0.07587372446305737,83.22188449848025,0.0,87.90273556231003,11.124620060790274,182.4,314.9,498.5,1.046875,97.88487327441952,1.0694961999543011,nan,1852.2739960035826,loss,1.0,8.0
30009,high,moderate,DT-KF-CostAware,1702,1685,465.76719379897986,1113.719439554679,17.861339600470036,18.72222222222222,199.6136016849712,18.184189401408627,0.38477467278001826,0.9439743465794935,0.4112808460634548,0.0,1.1754693419065931,19.483478196161524,38.57582532115994,277400.0,1.3041886505592002,0.07640973173324055,82.13866039952997,0.0,93.41950646298473,6.169212690951821,182.3,326.075,542.4200000000001,1.109375,100.04762605233307,1.1088468999951147,nan,1854.1784262634078,loss,1.0,8.0
30010,high,moderate,DT-KF-CostAware,1602,1591,453.85459167853605,1016.96752326484,12.359550561797754,17.677777777777777,201.04741955177414,18.31615629999692,0.3951051011880496,0.9365628620706573,0.4369538077403246,0.0,1.2023478133287093,18.674721501148063,36.883597506727256,227759.99999999997,1.5740677453158938,0.06973336317133698,87.64044943820225,0.0,88.20224719101124,11.36079900124844,181.2,333.8,492.6239999999997,1.078125,101.03383678925208,1.0670929999905638,nan,1843.3257457572995,loss,1.0,8.0
30011,high,moderate,DT-KF-CostAware,1585,1569,448.75840610934597,999.0442986205152,14.447949526813881,17.433333333333334,174.97447002906534,15.258345044965196,0.3805771012704633,0.9433454693981028,0.1892744479495268,0.0,1.230546186250088,20.184745195244624,39.320617026618145,201480.0000000005,1.285980962911758,0.06088915199073124,85.55205047318611,0.0,93.1230283911672,6.687697160883281,180.2,308.61999999999995,457.9920000000004,1.0,98.14150415426828,1.0189368999563158,nan,1897.0752753020058,loss,1.0,8.0
30012,high,moderate,DT-KF-CostAware,1650,1633,464.01379673434457,1061.1032593537298,16.0,18.144444444444446,204.4619761887654,19.729413080746905,0.3980057627761441,0.9054108870728377,0.6060606060606061,0.0,1.19607078471824,19.583529849989414,39.62512606095072,259880.00000000044,1.2549727716591357,0.06669043420726949,84.0,0.0,90.24242424242425,9.151515151515152,183.1,302.01999999999987,482.3159999999994,1.078125,99.9655724332775,1.0784963000332937,nan,1870.1964948212935,loss,1.0,8.0
30013,high,moderate,DT-KF-CostAware,1650,1626,453.64493543954313,999.8780297701089,17.575757575757574,18.066666666666666,207.24599051688483,16.787519680928913,0.3955683523015803,0.8787046418846178,0.8484848484848485,0.0,1.1666497969807428,19.698915093612534,39.313961855489495,237980.0,1.2467381697917197,0.059341852280844216,82.42424242424242,0.0,90.9090909090909,8.242424242424242,199.8,468.1549999999998,862.9670000000026,1.328125,99.47709781929095,1.3351062999572605,nan,1486.0239967885043,loss,1.0,8.0
30014,high,moderate,DT-KF-CostAware,1646,1637,439.9980300762624,1033.1913472104002,15.552855407047387,18.18888888888889,150.91189347076846,15.08851432230529,0.3784950604272873,0.9248018075911192,0.12150668286755771,0.0,1.2096035472786446,19.851927478062407,38.53319371749806,151840.00000000003,1.5426487412996148,0.06274925753204272,84.44714459295261,0.0,93.07411907654921,6.804374240583232,195.8,370.27999999999986,588.3540000000002,1.15625,100.02743239058681,1.1559328999719582,nan,1712.03709146786,loss,1.0,8.0
