policy_seed,episode,mean_reward,actor_loss,critic_loss,replay_size
505.0,1.0,0.23304484096687936,1.340762440920615,0.5694681570748866,640.0
505.0,2.0,0.20367183296452443,1.1452304479632036,0.643553879408131,1280.0
505.0,3.0,0.1517043246234647,0.9709926116888326,0.4313476683852846,1920.0
505.0,4.0,0.2009506938581324,1.01349638465462,0.42177755521635896,2560.0
505.0,5.0,0.20107198553432618,0.9882309942876184,0.43541134840049395,3200.0
505.0,6.0,0.11821559808604677,0.8477073594104072,0.6117122907974187,3840.0
505.0,7.0,0.18771287938319142,1.0373101421326907,0.3705385322633989,4480.0
505.0,8.0,0.1478946854059196,1.0426471724618946,0.2251470296079277,5120.0
505.0,9.0,0.10121046816266495,1.0967203892893247,0.46320193375011776,5760.0
505.0,10.0,0.24399534811613466,0.8234684130793288,0.6340733221526761,6400.0
505.0,11.0,0.214865351268911,0.9255516942008102,0.32948883209921837,7040.0
505.0,12.0,0.15599836160668318,0.648151762145141,0.5056115034483712,7680.0
505.0,13.0,0.23047288378609243,0.999991225627772,0.2798993005026828,8320.0
505.0,14.0,0.1887248870429823,1.079030550347964,0.22923128184650557,8960.0
505.0,15.0,0.14147112896985842,1.1623585896918573,0.23637282081683228,9600.0
505.0,16.0,0.1941194345022898,1.0894373329013365,0.394107893742802,10240.0
505.0,17.0,0.15543162859859955,1.0149016171985883,0.571328025924918,10880.0
505.0,18.0,0.10360099143906984,1.091659760272575,0.48602582712772235,11520.0
505.0,19.0,0.23746633892474095,0.9240812794426123,0.5424552669706272,12160.0
505.0,20.0,0.21741061123500466,0.9427212515002954,0.41204255605908585,12800.0
505.0,21.0,0.1565451458311361,1.027705947654838,0.4617905708638068,13440.0
505.0,22.0,0.2309953994518747,1.26433490115778,0.4065406314441661,14080.0
505.0,23.0,0.17136590148363337,1.2365279630502095,0.4548964577742033,14720.0
505.0,24.0,0.1230771300964759,0.7253035624981963,0.4503991049089824,15360.0
505.0,25.0,0.21296425866862073,1.0770512269672257,0.4375296473057238,16000.0
505.0,26.0,0.1747721768789685,1.0608407942539178,0.42261080238454324,16640.0
505.0,27.0,0.05028481373670405,1.0282565064186646,0.413333917639387,17260.0
505.0,28.0,0.23931380947325603,0.8182712362126343,0.5423376096600148,17900.0
505.0,29.0,0.21291441272447195,0.5358545885440438,0.4697124877641815,18540.0
505.0,30.0,0.14068276300102855,0.6503371040981567,0.48892028799812204,19180.0
505.0,31.0,0.23578973258386388,1.0672026939990902,0.3069550996028524,19820.0
505.0,32.0,0.20040120323240862,1.1138106602951114,0.47203636692645184,20460.0
505.0,33.0,0.1338989440507407,0.6746725420220526,0.459463364832588,21100.0
505.0,34.0,0.20181931360097377,1.0212399994675643,0.733526530081817,21740.0
505.0,35.0,0.17241153137771514,0.942676394071102,0.5133273865019934,22380.0
505.0,36.0,0.10439045859262198,0.64811924719426,0.6560589880998462,23010.0
505.0,37.0,0.23380292636021982,0.8585295484868557,0.489562160348601,23650.0
505.0,38.0,0.21557529640812456,0.8983162343339262,0.4165483052091271,24290.0
505.0,39.0,0.14703168331441463,0.7763892834918102,0.3685167566771941,24930.0
505.0,40.0,0.23217990978249542,0.7247789996762164,0.4534401894149088,25570.0
505.0,41.0,0.20808209828184845,0.9140772251130385,0.4848309493257683,26210.0
505.0,42.0,0.108848466735182,0.6687015963490729,0.3484611390748392,26850.0
505.0,43.0,0.19561199430842233,0.8917103318977142,0.32404912926972146,27490.0
505.0,44.0,0.1434600438345514,0.5200275441732254,0.31589258854702995,28130.0
505.0,45.0,0.1116070124941775,0.8529905536574081,0.7719791572689664,28770.0
505.0,46.0,0.2407269228601415,0.8611661158602709,0.4933431533065289,29410.0
505.0,47.0,0.200455030113722,0.8505296769959978,0.5538797514633578,30050.0
505.0,48.0,0.1297861975950136,0.8881767616223994,0.6479059956861947,30690.0
505.0,49.0,0.21992541545616257,0.8966250334047876,0.530038058166525,31330.0
505.0,50.0,0.18229430951491146,0.7056050064487136,0.4704043608799901,31970.0
505.0,51.0,0.1567587110924213,0.82905103325383,0.6118880020586297,32610.0
505.0,52.0,0.21278320487533542,0.6391542708360367,0.36249846102608707,33250.0
505.0,53.0,0.17651561937823151,0.7749224707518121,0.4464814567940889,33890.0
505.0,54.0,0.09452877877852588,1.1704357033461044,0.41018205301502003,34530.0
505.0,55.0,0.21311167723903993,0.6940876205205737,0.2640754399807336,35170.0
505.0,56.0,0.21787398221872412,0.899804940872948,0.32129527809242664,35810.0
505.0,57.0,0.1589190814843722,0.8841336668773188,0.15445119306069788,36450.0
505.0,58.0,0.2203569144284825,0.9132272148661968,0.3825509161572803,37090.0
505.0,59.0,0.19142166914178588,0.7445358209732749,0.43032295342596605,37730.0
505.0,60.0,0.11694069131064436,0.8440361010129853,0.5202690610961518,38370.0
505.0,61.0,0.201208446697474,0.7934930860262396,0.31032115664666204,39010.0
505.0,62.0,0.1431272317555914,0.9883296702687323,0.27271940121615135,39650.0
505.0,63.0,0.05077900151055432,1.0633276426809493,0.22154240710046302,40270.0
505.0,64.0,0.24688181014303315,0.9777049030691904,0.3593402049081724,40910.0
505.0,65.0,0.2263445117814316,0.9630721585321584,0.601663521531723,41550.0
505.0,66.0,0.14893723568355888,0.8881062908029318,0.32329715852925067,42190.0
505.0,67.0,0.21809501849451407,0.907752604031776,0.49138901266547175,42830.0
505.0,68.0,0.17976499681602556,0.7859791632930131,0.5435746134980544,43470.0
505.0,69.0,0.1386049110459258,0.9964868059969471,0.3326726376215266,44110.0
505.0,70.0,0.197908433264679,1.0383303113797342,0.42113019304923416,44750.0
505.0,71.0,0.1577791884122353,1.0345814702489875,0.2963154353721557,45390.0
505.0,72.0,0.06544588834137922,0.7403951280506311,0.6685844064277076,46000.0
505.0,73.0,0.253597781075085,0.9460958447214329,0.21649683917159418,46640.0
505.0,74.0,0.21305339651534913,0.9407607298266869,0.32204544530174256,47280.0
505.0,75.0,0.15927115722789886,0.893619763283042,0.5850356230591902,47920.0
505.0,76.0,0.24374895099614824,0.7947963243018508,0.32687996479463877,48560.0
505.0,77.0,0.18737971673596207,0.8893244200039754,0.31776989778084586,49200.0
505.0,78.0,0.1378605332807203,0.8646461178117794,0.3420244958140395,49840.0
505.0,79.0,0.20282608942298336,1.199758375060672,0.32218104213238435,50480.0
505.0,80.0,0.1651575088400225,0.8023309196655162,0.5472002228299431,51120.0
505.0,81.0,0.05794133943092457,0.9216342871510583,0.3598879937611482,51760.0
505.0,82.0,0.22209700560238033,0.8708535309411563,0.43982218636246273,52400.0
505.0,83.0,0.19684493776340364,0.7569919374804394,0.33130428336350937,53040.0
505.0,84.0,0.16651096144127553,0.6209450643207983,0.39285830393241616,53680.0
505.0,85.0,0.2248416951101005,1.2102628932039146,0.36398302084651735,54320.0
505.0,86.0,0.19473753635239133,1.060670699951026,0.3842520739184292,54960.0
505.0,87.0,0.1351862266595062,0.6573828045090917,0.28721393746848667,55600.0
505.0,88.0,0.1989270837009567,0.72186198480762,0.4146275032988025,56240.0
505.0,89.0,0.17553657221701552,0.5026317681481847,0.4370978387119172,56880.0
505.0,90.0,0.09868995356207523,0.45563898527922264,0.40366301026026324,57510.0
505.0,91.0,0.23897798871839046,1.3639232584191918,0.31183843056855165,58150.0
505.0,92.0,0.22135618112235433,0.6655726651865623,0.4484304155581818,58790.0
505.0,93.0,0.15586593585236852,1.0429086909986012,0.34261182008104357,59430.0
505.0,94.0,0.22173144757754104,0.6156814738234673,0.1666019718674634,60000.0
505.0,95.0,0.20175263009455274,0.8631207000526381,0.2638816132363874,60000.0
505.0,96.0,0.11425194632266576,0.9800207158641551,0.24298341931561515,60000.0
505.0,97.0,0.20142418425599173,0.7434313287167529,0.458676657056359,60000.0
505.0,98.0,0.15930984528730438,1.015579754310176,0.484521860171843,60000.0
