seed,load,qos_regime,algorithm,arrived_tasks,completed_tasks,mean_latency_ms,p95_latency_ms,dmr_pct,throughput_tasks_s,energy_j,monetary_cost,run_cost_index,fairness,rejection_rate_pct,network_failure_rate_pct,mean_packet_loss_pct,mean_jitter_ms,p95_jitter_ms,retransmission_bytes,retransmission_overhead_pct,retransmission_energy_j,sla_success_pct,local_pct,fog_pct,cloud_pct,decision_median_us,decision_p95_us,decision_p99_us,cpu_s,cpu_utilization_pct,wall_s,peak_memory_kib,simulator_throughput_tasks_s
20005,high,impaired,Full-QoS,1640,1606,493.4484939417215,1075.1652837523018,24.085365853658537,17.844444444444445,205.45749629912825,17.145650698369945,0.42787531383430105,0.9411826745315388,1.4634146341463414,0.0,6.46562833598611,62.26107414389398,124.597209946531,1376780.0,8.087575475539664,0.3539218200713083,75.91463414634147,0.0,87.01219512195122,11.524390243902438,200.3,441.38999999999993,691.9069999999998,1.3125,100.07351686532193,1.3115357999922708,nan,1523.4048510241007
20005,high,impaired,No-QoS-awareness,1640,1626,511.50493780862735,1136.8390320008916,28.23170731707317,18.066666666666666,179.46122419467497,15.855243142918159,0.42571502885487056,0.9609835305611771,0.12195121951219512,0.0,6.526973773394987,61.843226338435755,123.55478894804898,1379700.0,8.101196313647412,0.3574785410042915,71.76829268292683,0.0,93.41463414634147,6.463414634146342,194.45,397.5249999999998,565.2379999999999,1.234375,98.94616670852932,1.2475218000472523,nan,1601.5752189054506
20005,high,impaired,Loss-only,1640,1626,511.50493780862735,1136.8390320008916,28.23170731707317,18.066666666666666,179.46122419467497,15.855243142918159,0.42571502885487056,0.9609835305611771,0.12195121951219512,0.0,6.526973773394987,61.843226338435755,123.55478894804898,1379700.0,8.101196313647412,0.3574785410042915,71.76829268292683,0.0,93.41463414634147,6.463414634146342,201.95,399.83499999999987,565.9759999999998,1.265625,100.03891291588099,1.2651326999766752,nan,1579.2809718987078
20005,high,impaired,Jitter-only,1640,1606,493.4484939417215,1075.1652837523018,24.085365853658537,17.844444444444445,205.45749629912825,17.145650698369945,0.42787531383430105,0.9411826745315388,1.4634146341463414,0.0,6.46562833598611,62.26107414389398,124.597209946531,1376780.0,8.087575475539664,0.3539218200713083,75.91463414634147,0.0,87.01219512195122,11.524390243902438,198.6,426.6349999999999,682.7129999999999,1.265625,99.1132452996087,1.2769483999582008,nan,1564.6677657964894
20006,high,impaired,Full-QoS,1614,1536,529.1191714235725,1164.2249568211723,29.30607187112763,17.066666666666666,223.47428023260494,19.52625961377242,0.45429934145954604,0.8800128621573787,4.522924411400248,0.0,6.246556880863514,63.29883005938571,128.26390654787784,1084780.0,6.991549852416155,0.32106398114036794,70.69392812887237,0.0,80.17348203221809,15.30359355638166,196.4,412.55,605.9100000000003,1.234375,99.19099522949612,1.244442600000184,nan,1571.788043899904
20006,high,impaired,No-QoS-awareness,1614,1592,552.4844525444221,1270.8940326284528,33.45724907063197,17.68888888888889,194.63215296647306,18.437051264377207,0.4403937839287063,0.9305331377531545,0.929368029739777,0.0,6.3846922022416415,62.45948210780041,122.35618259127672,1220560.0,7.845555632475288,0.37769775872869854,66.54275092936803,0.0,89.03345724907064,10.037174721189592,191.3,366.7,553.2450000000001,1.140625,97.73818103854485,1.1670209000003524,nan,1676.0625280998904
20006,high,impaired,Loss-only,1614,1592,552.4844525444221,1270.8940326284528,33.45724907063197,17.68888888888889,194.63215296647306,18.437051264377207,0.4403937839287063,0.9305331377531545,0.929368029739777,0.0,6.3846922022416415,62.45948210780041,122.35618259127672,1220560.0,7.845555632475288,0.37769775872869854,66.54275092936803,0.0,89.03345724907064,10.037174721189592,206.1,403.025,612.4600000000005,1.234375,99.26447586902421,1.243521399970632,nan,1572.9524236946743
20006,high,impaired,Jitter-only,1614,1535,529.9977010315124,1184.1954336225933,29.49194547707559,17.055555555555557,223.04987878308702,19.502251952753152,0.45488650601583513,0.878064586717389,4.584882280049566,0.0,6.250439989331428,63.24271699362542,127.7868758811658,1092080.0,7.038348455221466,0.32410724401597174,70.50805452292441,0.0,80.2354399008674,15.179677819083023,198.2,436.0,615.1200000000001,1.265625,100.27866078058788,1.2621079999953508,nan,1549.788132241619
20007,high,impaired,Full-QoS,1652,1615,490.2530519458401,1067.8974614079166,24.092009685230025,17.944444444444443,225.28156921708742,17.96946472600352,0.4253180376853537,0.9184568494175707,1.8765133171912833,0.0,6.251479612076291,61.278223633247734,120.96235539943024,1879020.0,7.123175876050325,0.4051907094152401,75.90799031476998,0.0,88.31719128329298,9.806295399515738,198.05,376.175,542.5750000000002,1.203125,99.48544988329962,1.209347700001672,nan,1658.745454262018
20007,high,impaired,No-QoS-awareness,1652,1644,507.5675762224404,1135.2800188243864,29.116222760290558,18.266666666666666,208.63149549970302,17.07411129384105,0.42011216913370186,0.9526175946462225,0.24213075060532688,0.0,6.317221296715473,61.337285065427636,120.85750847710312,1898000.0,7.193587746553303,0.413348595097413,70.88377723970945,0.0,93.58353510895884,6.174334140435835,193.5,411.67499999999995,592.7050000000003,1.296875,100.4345199068457,1.2912642000010237,nan,1553.5163137012623
20007,high,impaired,Loss-only,1652,1644,511.57098223256645,1149.8534478598258,28.87409200968523,18.266666666666666,207.63202823335314,17.006421198324105,0.4203053418994774,0.9511475602567778,0.18159806295399517,0.0,6.31307785257519,61.49615847758281,120.7562664714119,1914060.0,7.25334621159826,0.42206897506954455,71.12590799031477,0.0,93.34140435835351,6.476997578692494,213.75,464.0,721.9000000000003,1.375,98.94747234762566,1.3896262000198476,nan,1443.5536693042698
20007,high,impaired,Jitter-only,1652,1615,490.2530519458401,1067.8974614079166,24.092009685230025,17.944444444444443,225.28156921708742,17.96946472600352,0.4253180376853537,0.9184568494175707,1.8765133171912833,0.0,6.251479612076291,61.278223633247734,120.96235539943024,1879020.0,7.123175876050325,0.4051907094152401,75.90799031476998,0.0,88.31719128329298,9.806295399515738,200.14999999999998,397.875,578.4950000000009,1.234375,98.90863362414888,1.2479951999848709,nan,1607.3779771142695
20008,high,impaired,Full-QoS,1631,1585,514.7083817263314,1240.8542750523754,26.670754138565297,17.61111111111111,192.20076841423742,17.599925882142077,0.42650439938439666,0.9230655229551753,2.329858982219497,0.0,6.040238266700248,59.94714394035431,121.70770713784334,1093540.0,8.127452825336688,0.36312168855709004,73.3292458614347,0.0,88.65726548129982,9.012875536480687,194.3,360.46999999999997,523.167,1.15625,99.10812544265578,1.1666551000089385,nan,1717.7313157801702
20008,high,impaired,No-QoS-awareness,1631,1619,536.4189802316984,1239.2626245249098,30.349478847332925,17.988888888888887,179.4601062620288,17.11771492629224,0.4159210911694955,0.9447021654506736,0.24524831391784183,0.0,6.095415654596645,57.93551169893945,117.55043776818194,1096460.0,8.127661044378426,0.3531435697967458,69.65052115266708,0.0,94.1140404659718,5.6407112201103615,183.35000000000002,337.3399999999999,497.4790000000006,1.109375,99.95396824211066,1.1098858999903314,nan,1805.5910071634007
20008,high,impaired,Loss-only,1631,1619,536.4189802316984,1239.2626245249098,30.349478847332925,17.988888888888887,179.4601062620288,17.11771492629224,0.4159210911694955,0.9447021654506736,0.24524831391784183,0.0,6.095415654596645,57.93551169893945,117.55043776818194,1096460.0,8.127661044378426,0.3531435697967458,69.65052115266708,0.0,94.1140404659718,5.6407112201103615,193.2,324.51999999999987,453.4570000000002,1.125,99.92641862459651,1.125828400021419,nan,1780.0226037661457
20008,high,impaired,Jitter-only,1631,1587,511.15331702894434,1180.2417812042686,26.486817903126916,17.633333333333333,193.41794056843642,17.66732206896722,0.42546624652120707,0.9198133849042222,2.2072348252605765,0.0,6.040558618075944,60.32364708933252,122.2750610693923,1118360.0,8.313373041318139,0.35312438228036735,73.51318209687308,0.0,89.02513795217658,8.767627222562846,182.5,318.48999999999967,485.64000000000004,1.09375,101.32201726284849,1.0794790999498218,nan,1856.4509494376994
20009,high,impaired,Full-QoS,1573,1522,514.5207606623878,1217.5530888055287,26.573426573426573,16.91111111111111,204.63869936007572,18.256706426287057,0.4333692766363392,0.8747325992921746,2.6064844246662426,0.06357279084551812,6.020580321658469,61.785328860779636,126.26574178596012,1992900.0,6.193602716048162,0.4131086571510385,73.42657342657343,0.0,85.31468531468532,12.015257469802924,191.4,340.21,509.89000000000055,1.109375,101.05098489781595,1.0978368999785744,nan,1762.5568971472574
20009,high,impaired,No-QoS-awareness,1573,1548,528.0403382605065,1215.9688787341117,30.70565797838525,17.2,184.5645225059592,17.393963165127282,0.4284995872061058,0.8965652325988108,0.5721551176096631,0.06357279084551812,6.111568518003181,60.933499691312576,124.2333992121766,2055680.0,6.38517633207017,0.4493150522645928,69.29434202161475,0.0,91.98982835346472,7.374443738080101,175.4,307.04999999999995,477.96400000000006,1.015625,99.30248468009479,1.0227589000132866,nan,1891.9414927358368
20009,high,impaired,Loss-only,1573,1548,528.7249878386958,1198.5217185778363,30.514939605848696,17.2,184.32079870610605,17.38731533506789,0.4286677992127536,0.8968360102441189,0.5721551176096631,0.06357279084551812,6.106914441534843,60.610533630654885,124.90749020221253,1991440.0,6.1856395716929775,0.4250705998218826,69.4850603941513,0.0,92.05340114431023,7.310870947234584,184.0,345.38,552.4280000000005,1.046875,93.8800729405395,1.1151195000275038,nan,1735.2400347696137
20009,high,impaired,Jitter-only,1573,1517,513.3523971929878,1214.8541744011502,26.891290527654164,16.855555555555554,201.51468716148725,18.077852475105686,0.4356600440530345,0.8808698467345214,2.9243483788938334,0.06357279084551812,6.031400900473344,61.53648507758335,126.62557337548263,1995820.0,6.203247854752336,0.4103413972935765,73.10870947234584,0.0,85.44183089637635,11.570247933884298,183.8,308.42999999999984,457.23,1.046875,100.83151142526629,1.0382418999797665,nan,1863.7275186425338
20010,high,impaired,Full-QoS,1601,1520,529.5835339104915,1166.5626802581064,28.357276702061213,16.88888888888889,219.08696644750825,18.355183095305055,0.4441850975487596,0.871501821771741,4.2473454091193,0.0,5.783908738313719,60.67836742049097,121.07908110697589,1122740.0,6.979761898323157,0.29723379155463986,71.64272329793879,0.0,81.38663335415366,14.366021236727045,182.6,328.13499999999976,488.2899999999999,1.046875,99.91692638383444,1.0477453999919817,nan,1853.5037233423902
20010,high,impaired,No-QoS-awareness,1601,1574,553.0904533882043,1314.5012098490188,33.4790755777639,17.488888888888887,188.6698161155381,17.113821146521392,0.43052226859765064,0.9296650240820622,0.8744534665833854,0.0,5.786631640948747,60.16296944998562,118.72563998302368,1168000.0,7.248396850720508,0.3258069346316761,66.5209244222361,0.0,90.69331667707682,8.432229856339788,178.45,295.9549999999998,442.46999999999974,1.046875,100.72399081862446,1.0393501999787986,nan,1868.47512997988
20010,high,impaired,Loss-only,1601,1574,553.0904533882043,1314.5012098490188,33.4790755777639,17.488888888888887,188.6698161155381,17.113821146521392,0.43052226859765064,0.9296650240820622,0.8744534665833854,0.0,5.786631640948747,60.16296944998562,118.72563998302368,1168000.0,7.248396850720508,0.3258069346316761,66.5209244222361,0.0,90.69331667707682,8.432229856339788,188.9,321.93999999999977,465.974999999999,1.046875,97.34476491109973,1.0754302000277676,nan,1805.7889763090693
20010,high,impaired,Jitter-only,1601,1520,529.5835339104915,1166.5626802581064,28.357276702061213,16.88888888888889,219.08696644750825,18.355183095305055,0.4441850975487596,0.871501821771741,4.2473454091193,0.0,5.783908738313719,60.67836742049097,121.07908110697589,1122740.0,6.979761898323157,0.29723379155463986,71.64272329793879,0.0,81.38663335415366,14.366021236727045,179.6,316.9549999999995,454.2899999999999,1.03125,100.30133682761361,1.0281517999828793,nan,1888.8261441864304
20011,high,impaired,Full-QoS,1665,1530,523.2638885216347,1123.9341128092267,31.35135135135135,17.0,253.68433504241017,21.278358291344492,0.47342059627408584,0.8602429058259171,7.867867867867868,0.0,5.732817268562832,64.29101721646113,129.3044865649072,1315460.0,7.573937814323659,0.28598841972759614,68.64864864864865,0.0,73.21321321321321,18.91891891891892,179.5,317.4,456.24500000000023,1.0625,101.0246706511274,1.0517233000136912,nan,1907.3457818932852
20011,high,impaired,No-QoS-awareness,1665,1642,552.9293241403755,1170.9079901500734,38.7987987987988,18.244444444444444,218.2820716411158,20.123198669428767,0.4412701225968214,0.9477918310426345,1.0810810810810811,0.0,5.777129185664053,62.545521453852174,125.0477607687772,1318380.0,7.551686072380893,0.31417478564871787,61.2012012012012,0.0,85.94594594594595,12.972972972972974,174.9,319.325,475.6950000000004,1.078125,99.77662068137734,1.0805386999854818,nan,1856.4814013852097
20011,high,impaired,Loss-only,1665,1642,552.9293241403755,1170.9079901500734,38.7987987987988,18.244444444444444,218.2820716411158,20.123198669428767,0.4412701225968214,0.9477918310426345,1.0810810810810811,0.0,5.777129185664053,62.545521453852174,125.0477607687772,1318380.0,7.551686072380893,0.31417478564871787,61.2012012012012,0.0,85.94594594594595,12.972972972972974,194.2,368.825,529.24,1.15625,97.72805205279214,1.1831301000202075,nan,1695.5024641548196
20011,high,impaired,Jitter-only,1665,1531,523.1767848411971,1123.7709740895025,31.29129129129129,17.011111111111113,253.72593556084306,21.285595842079967,0.4731267813134355,0.860957136602044,7.807807807807808,0.0,5.732968805741433,64.28303710344171,129.2985447512563,1315460.0,7.573616873299411,0.28598841972759614,68.70870870870871,0.0,73.27327327327328,18.91891891891892,188.3,354.0,514.0450000000001,1.140625,100.24300882592159,1.1378599000163376,nan,1762.9586911105641
20012,high,impaired,Full-QoS,1615,1517,505.5907672169358,1074.5045562194662,27.306501547987615,16.855555555555554,252.2657623033312,19.740751142964683,0.4608026427083341,0.8766918123568335,5.820433436532507,0.0,5.863358473396177,62.10419163785893,125.52369250344746,928560.0,7.131576495750554,0.28382614517747984,72.69349845201238,0.0,77.08978328173374,17.089783281733745,186.5,355.05,539.7700000000004,1.09375,98.36357190480312,1.1119462000206113,nan,1808.5407369193974
20012,high,impaired,No-QoS-awareness,1615,1600,535.6105404372788,1145.072902178157,34.61300309597523,17.77777777777778,225.05610737146276,18.74535802783561,0.43967928110873344,0.9245088437796771,0.5572755417956656,0.0,5.951041685513175,62.172724215396926,124.19928516763228,979660.0,7.490538765828108,0.2883243715226744,65.38699690402477,0.0,87.80185758513932,11.640866873065015,185.1,322.5,437.0500000000003,1.109375,97.8251016393495,1.1340391999692656,nan,1773.3073072381462
20012,high,impaired,Loss-only,1615,1602,537.2179856429422,1168.7670578334285,34.79876160990712,17.8,224.63592880107262,18.730977150093583,0.4388892458805797,0.9269371420941755,0.43343653250773995,0.0,5.940014960952114,62.542991332262666,125.99725866969627,1007400.0,7.702327151796552,0.3010449383989178,65.20123839009288,0.0,87.92569659442725,11.640866873065015,181.9,322.55,483.98000000000013,1.09375,99.38666049744405,1.1004997999989428,nan,1827.35153609472
20012,high,impaired,Jitter-only,1615,1517,505.5907672169358,1074.5045562194662,27.306501547987615,16.855555555555554,252.2657623033312,19.740751142964683,0.4608026427083341,0.8766918123568335,5.820433436532507,0.0,5.863358473396177,62.10419163785893,125.52369250344746,928560.0,7.131576495750554,0.28382614517747984,72.69349845201238,0.0,77.08978328173374,17.089783281733745,183.8,361.35,532.6600000000001,1.140625,100.34033682911917,1.1367561999941245,nan,1769.068864555473
20013,high,impaired,Full-QoS,1641,1584,508.80348468378213,1140.945566084665,25.22851919561243,17.6,222.59261518610768,19.010468292377396,0.4330786683596615,0.9248269128851235,3.1078610603290677,0.0,6.022325289168682,59.76820477585692,119.46017078852493,1280420.0,7.17324540026465,0.31063014265760086,74.77148080438756,0.0,85.80134064594759,11.09079829372334,180.1,308.8,422.6799999999999,1.0625,100.3140372247706,1.0591737999930046,nan,1908.0910045295188
20013,high,impaired,No-QoS-awareness,1641,1631,539.9115941819801,1262.5105379410647,31.078610603290677,18.122222222222224,195.85770846244228,17.880621469001728,0.4227518911504852,0.9685222752783786,0.2437538086532602,0.0,6.013084774516493,58.59457369040213,117.22850575240696,1330060.0,7.427740005979898,0.35070259768504913,68.92138939670933,0.0,93.41864716636198,6.337599024984765,177.4,288.5,427.59999999999985,1.078125,100.16295496871523,1.076370999973733,nan,1877.6053981845657
20013,high,impaired,Loss-only,1641,1631,539.7381883157034,1262.5105379410647,31.01767215112736,18.122222222222224,195.8667948788085,17.88040265359427,0.4227542742106389,0.9691985974082978,0.2437538086532602,0.0,6.011774641078636,58.63317525018479,117.22850575240696,1338820.0,7.476660357281633,0.35452074318005833,68.98232784887264,0.0,93.41864716636198,6.337599024984765,191.3,340.0,538.7799999999999,1.140625,98.45856932454997,1.1584822000004351,nan,1744.523998728026
20013,high,impaired,Jitter-only,1641,1579,516.1291133863427,1151.9957389365927,25.1066422912858,17.544444444444444,217.85910062164854,18.7934557507707,0.4354284156707655,0.9284599489186,3.412553321145643,0.0,6.018977643828425,60.161736765512664,121.91889809591896,1281880.0,7.180987402013341,0.2972191973857974,74.8933577087142,0.0,85.55758683729434,11.029859841560024,179.1,311.9,436.78000000000003,1.0625,100.54748935896544,1.0567146000103094,nan,1912.5315387714743
20014,high,impaired,Full-QoS,1530,1441,537.9422372790003,1210.266484671767,29.477124183006534,16.011111111111113,222.40173726809985,17.37085981404075,0.44942134198342315,0.8605203869821559,5.228758169934641,0.0,5.732382608505721,66.27701718649683,129.39424375428274,1441020.0,6.675672136117336,0.37350453302747516,70.52287581699346,0.0,80.52287581699346,14.248366013071895,184.3,301.43999999999977,461.318,1.015625,100.40831643917376,1.0114949000417255,nan,1870.4988032287188
