seed,load,qos_regime,algorithm,arrived_tasks,completed_tasks,mean_latency_ms,p95_latency_ms,dmr_pct,throughput_tasks_s,energy_j,monetary_cost,run_cost_index,fairness,rejection_rate_pct,network_failure_rate_pct,mean_packet_loss_pct,mean_jitter_ms,p95_jitter_ms,retransmission_bytes,retransmission_overhead_pct,retransmission_energy_j,sla_success_pct,local_pct,fog_pct,cloud_pct,decision_median_us,decision_p95_us,decision_p99_us,cpu_s,cpu_utilization_pct,wall_s,peak_memory_kib,simulator_throughput_tasks_s,task_count,fog_nodes,policy_seed
40003,high,moderate,Fog-only,500,498,373.18213153664533,773.2405504040657,0.8,5.533333333333333,53.07287685458567,4.472277050433115,0.3423215204355065,0.12631675452670182,0.0,0.0,1.8307235833894167,19.802572853606808,39.1116247976717,178120.0,1.5689703953290979,0.057351242019349484,99.2,0.0,100.0,0.0,60.3,80.36999999999985,122.04399999999995,0.328125,99.5184293775733,0.3297127999830991,nan,1516.471304801117,500,25,
40003,high,moderate,DRL-OO-2025,500,498,353.9731628177188,749.2540180373368,0.0,5.533333333333333,66.01200817811572,5.319366085735176,0.3392455563322172,0.10766196103481315,0.0,0.0,1.8714825326020972,19.10544421437882,38.617488065751594,195640.0,1.7232953522467143,0.039470203686906055,100.0,0.0,92.2,7.8,3876.35,5440.879999999999,6608.395999999999,2.359375,98.02581869732049,2.4068913999944925,nan,207.73683432544738,500,25,504
40004,high,moderate,DT-KF-CostAware,500,498,388.7077656351348,878.6652630818869,0.4,5.533333333333333,43.42724494275801,3.7377647785480668,0.35168568231636177,0.144352027007363,0.0,0.0,1.6801575357696865,19.543557496623947,38.892524861705205,70080.00000000001,1.8243966188265865,0.02529041365352138,99.6,0.0,100.0,0.0,444.4,712.5999999999993,968.685,0.578125,100.81833534209167,0.5734324000077322,nan,871.9423597153875,500,25,
40004,high,moderate,DT-OPT,500,498,388.8305541874897,879.4046906444275,0.4,5.533333333333333,43.29379341624106,3.7331657900412663,0.35136843858619005,0.14396656314399325,0.0,0.0,1.6774142824653158,19.50888558467568,37.03255434604799,81760.00000000001,2.128462721964351,0.02928245337341092,99.6,0.0,100.0,0.0,436.5,698.91,957.4689999999999,0.5625,99.84229354817012,0.5633885000133887,nan,887.4870537615121,500,25,
40004,high,moderate,SemiGreedy,500,498,282.8258552015236,421.25497323485877,0.0,5.533333333333333,156.59639302111836,10.548541639152765,0.3379527679066319,0.06359303024233927,0.0,0.0,1.5630450300219727,18.962055709305837,37.388297715384226,74460.00000000004,1.9384214075032489,0.012472860734348749,100.0,0.0,50.6,49.4,429.6,771.665,1094.72,0.5625,98.81188587630888,0.5692635000450537,nan,878.327874456079,500,25,
40004,high,moderate,Fog-only,500,498,372.8571430452591,830.1409212398833,0.2,5.533333333333333,53.77530767863173,4.784124813164303,0.345456289825205,0.12366809614042086,0.0,0.0,1.6257914036659382,17.477806757016015,34.052562292266124,70080.00000000001,1.8243966188265865,0.024947845682986178,99.8,0.0,100.0,0.0,61.6,115.67999999999992,148.12999999999997,0.375,103.21272307326026,0.36332730000140145,nan,1376.1696409768035,500,25,
40004,high,moderate,DRL-OO-2025,500,498,360.92010958016124,803.8515899715117,0.0,5.533333333333333,64.6970889552169,5.308099770747163,0.3416757871023364,0.11296010727455581,0.0,0.0,1.587593842764085,17.92776934128768,36.302665092881206,74460.00000000001,1.9384214075032482,0.02461010341428223,100.0,0.0,94.0,6.0,3722.9,5660.899999999998,6658.275,2.359375,99.59125112419562,2.36905849998584,nan,211.05430701816292,500,25,505
40005,high,moderate,DT-KF-CostAware,500,498,361.28997127487463,731.4763042863076,0.4,5.533333333333333,54.54926776585168,3.8242992575101886,0.32638283336099094,0.13809221652294232,0.0,0.0,2.021861064738266,18.48867843029516,36.94921948507956,91980.0,2.2492660174003882,0.03263937651352354,99.6,0.0,99.8,0.2,448.95,758.3399999999999,1078.007,0.578125,99.55231806777836,0.5807248000055552,nan,860.9930211267317,500,25,
40005,high,moderate,DT-OPT,500,498,361.23235678964596,731.4763042863076,0.4,5.533333333333333,54.58156121971879,3.8210209075519916,0.32639866440018556,0.13603128054740957,0.0,0.0,2.030890874965349,18.52464528591252,36.434765584993514,90520.0,2.213563382203557,0.030308338330139774,99.6,0.0,99.8,0.2,443.3,721.51,1000.5719999999999,0.578125,100.8539329695774,0.5732300000381656,nan,872.2502310882369,500,25,
40005,high,moderate,SemiGreedy,500,498,280.4682488401353,460.3723358232969,0.2,5.533333333333333,152.0445373284192,9.956098762931296,0.3363664089821782,0.08340570396359467,0.0,0.0,1.5859598447796264,20.155133075675323,40.51125821045914,65700.00000000001,1.6066185838574207,0.013403642515807503,99.8,0.0,49.2,50.8,442.9,904.2,1132.2159999999997,0.609375,100.0567953180754,0.6090290999854915,nan,820.9788333790802,500,25,
40005,high,moderate,Fog-only,500,498,361.5515617971794,726.7633145390953,0.4,5.533333333333333,54.71067795343405,3.9902257392460374,0.3312239429628371,0.12736115034022338,0.0,0.0,1.9828715756768387,19.389270111120354,38.265466815002156,109500.0,2.6776976397623673,0.037303718322496536,99.6,0.0,100.0,0.0,64.0,113.19499999999991,169.34499999999997,0.375,100.78450661280107,0.37208099995041266,nan,1343.7934215040143,500,25,
40005,high,moderate,DRL-OO-2025,500,498,350.6624127267577,703.5831383087791,0.0,5.533333333333333,66.67173182281229,4.796891030137989,0.3301134494630208,0.12001315068493151,0.0,0.0,1.9700655732230232,18.758738621647446,36.741288023453855,112420.00000000001,2.7491029101560307,0.031215250347973407,100.0,0.0,94.0,6.0,3701.2,5849.584999999999,6764.5599999999995,2.34375,99.90045545530774,2.3460854000295512,nan,213.1209716379898,500,25,501
40006,high,moderate,DT-KF-CostAware,500,498,355.35967557583433,805.1207745604452,0.2,5.533333333333333,44.70466129274409,5.195454581740101,0.3416955105341056,0.1296253754149323,0.0,0.0,1.8884326341408286,19.305131008469417,35.52538572758851,99280.0,2.1015127166073695,0.04025390244556031,99.8,0.0,99.6,0.4,513.75,962.9749999999997,1282.889,0.71875,98.38477858654305,0.730550000036601,nan,684.4158510368212,500,25,
40006,high,moderate,DT-OPT,500,498,355.3345416480929,805.1207745604452,0.2,5.533333333333333,44.67726319231515,5.199604831159231,0.34164882037561084,0.12880081673254626,0.0,0.0,1.8921236600693379,19.312343468287033,35.58824534064855,99280.0,2.1015127166073695,0.04098990578091337,99.8,0.0,99.6,0.4,504.65,966.9049999999985,1309.2779999999993,0.6875,97.23003991698562,0.7070859999512322,nan,707.1275630326227,500,25,
40006,high,moderate,SemiGreedy,500,498,275.8931752288996,443.46393029910223,0.0,5.533333333333333,141.2935249392742,9.897792573748983,0.3358003122682439,0.06921050771586759,0.0,0.0,1.7137853738286417,21.333353635315817,43.38666279520785,86140.00000000003,1.8233713276446302,0.014451214467734997,100.0,0.0,54.6,45.4,455.8,851.9699999999999,1123.5139999999997,0.625,101.61288094383879,0.6150794999557547,nan,812.9030475507103,500,25,
40006,high,moderate,Fog-only,500,498,350.67596784081564,769.2852951450739,0.4,5.533333333333333,47.633223994010635,5.21690617763919,0.3366111129518206,0.11122502522704339,0.0,0.0,1.9238485066385174,19.522217745184644,36.647915624124074,115340.0,2.441463303117385,0.047463313003605734,99.6,0.0,100.0,0.0,61.150000000000006,105.21499999999999,141.9979999999999,0.34375,98.20210864828266,0.35004340001614764,nan,1428.3943076113842,500,25,
40006,high,moderate,DRL-OO-2025,500,498,343.44319513194296,748.2233498453136,0.8,5.533333333333333,54.483736981661345,5.725714969316151,0.33718127767362815,0.1238865694301361,0.0,0.0,1.8592631669137631,19.54735636696485,35.89387007726419,113880.0,2.4105587043437473,0.04432772036081685,99.2,0.0,96.0,4.0,3574.1499999999996,5604.79,6088.054999999999,2.171875,98.46099151776146,2.205822799995076,nan,226.67278622794004,500,25,502
40007,high,moderate,DT-KF-CostAware,500,497,356.43094250121993,760.7357192263343,0.4,5.522222222222222,48.124039967813985,3.668206490972246,0.33152489196431123,0.12311731380406246,0.0,0.0,1.9320952301185697,21.960383814888985,42.424417360287755,94900.0,3.1075252867093206,0.03481444660400218,99.6,0.0,99.6,0.4,500.54999999999995,1006.3849999999999,1359.1549999999957,0.703125,94.25973148876989,0.7459442000254057,nan,670.2914239201414,500,25,
40007,high,moderate,DT-OPT,500,497,356.5401901439506,760.7357192263343,0.4,5.522222222222222,48.134721827423434,3.6628978457352477,0.3314547102571705,0.12225118808546731,0.0,0.0,1.9368347147476639,21.938398637598162,42.26586408030222,96360.0,3.15533336804331,0.03608971049427344,99.6,0.0,99.6,0.4,476.25,832.6299999999998,1076.4959999999999,0.640625,100.46682473158191,0.6376483000349253,nan,784.1313149782003,500,25,
