qos_regime,load,metric,comparator,n_pairs,mean_improvement,improvement_sd,improvement_ci95,normality_test,normality_p,test,statistic,raw_p,holm_p,effect_name,effect_size,effect_ci95_low,effect_ci95_high
clean,high,fairness,Fog-only,30,-0.05409566077195961,0.025065152494680297,0.009359471307323428,Jarque-Bera,0.02098501719188481,wilcoxon_signed_rank,0.0,1.7343976281836149e-06,3.295355493548868e-05,rank_biserial,-1.0,-1.0,-1.0
clean,high,fairness,SemiGreedy,30,0.26632606465374636,0.029175630534464522,0.010894347318187857,Jarque-Bera,0.6947059145544101,paired_t,49.99816305259278,0.0,0.0,cohens_dz,9.128373912575473,7.469287004059277,12.751915304930115
clean,high,network_failure_rate_pct,DRL-OO,30,0.0,0.0,0.0,Jarque-Bera,1.0,paired_t,0.0,1.0,1.0,cohens_dz,0.0,0.0,0.0
clean,high,network_failure_rate_pct,DT-OPT,30,0.0,0.0,0.0,Jarque-Bera,1.0,paired_t,0.0,1.0,1.0,cohens_dz,0.0,0.0,0.0
clean,high,network_failure_rate_pct,Fog-only,30,0.0,0.0,0.0,Jarque-Bera,1.0,paired_t,0.0,1.0,1.0,cohens_dz,0.0,0.0,0.0
clean,high,network_failure_rate_pct,SemiGreedy,30,0.0,0.0,0.0,Jarque-Bera,1.0,paired_t,0.0,1.0,1.0,cohens_dz,0.0,0.0,0.0
clean,high,retransmission_overhead_pct,DRL-OO,30,0.00829735819208863,0.044758708473545725,0.016713157751580176,Jarque-Bera,0.6032060619406293,paired_t,1.015366708401183,0.3183279397922325,1.0,cohens_dz,0.18537975011036603,-0.17268340789119624,0.5617267244231751
clean,high,retransmission_overhead_pct,DT-OPT,30,0.005219171083333082,0.032903419344895546,0.012286324981934185,Jarque-Bera,0.9055468754573391,paired_t,0.8688026322904584,0.392088769169916,1.0,cohens_dz,0.15862093324178342,-0.21133137197173177,0.5796901946772791
clean,high,retransmission_overhead_pct,Fog-only,30,0.032241615768323184,0.0452286725642789,0.016888645031125873,Jarque-Bera,0.8782084282535301,paired_t,3.904483427327494,0.0005182054444554662,0.007254876222376527,cohens_dz,0.7128578828507838,0.36098979020759847,1.221536954310446
clean,high,retransmission_overhead_pct,SemiGreedy,30,-0.005358098515981712,0.029976088485513655,0.01119324289550993,Jarque-Bera,0.5386403043457253,paired_t,-0.9790308111601673,0.33566200186807427,1.0,cohens_dz,-0.1787457532550014,-0.5400303245918332,0.17100841841684217
clean,high,sla_success_pct,DRL-OO,30,-0.7899293843696005,1.036049156651825,0.3868666810113127,Jarque-Bera,0.7966224907957541,paired_t,-4.176077359626667,0.0002475396415781983,0.003960634265251173,cohens_dz,-0.7624439239180466,-1.3263604113087968,-0.4040035011864039
clean,high,sla_success_pct,DT-OPT,30,4.560360907697905,1.1164976265731632,0.4169065998231627,Jarque-Bera,0.422257174600755,paired_t,22.371857136654626,0.0,0.0,cohens_dz,4.084523602342891,3.5377663395225967,5.108528156386601
clean,high,sla_success_pct,Fog-only,30,34.03382910773924,18.36937087322087,6.8592281518328075,Jarque-Bera,0.37370640062193977,paired_t,10.147922892536268,4.724953761581219e-11,9.92240289932056e-10,cohens_dz,1.8527487600217294,1.5346078573741981,2.4490904162391463
clean,high,sla_success_pct,SemiGreedy,30,-8.106606641050902,1.1322932390881841,0.42280477188285054,Jarque-Bera,0.4386640385603153,paired_t,-39.213970099303566,0.0,0.0,cohens_dz,-7.159458664240554,-10.118964944103288,-5.543595824209247
moderate,low,mean_latency_ms,DRL-OO,30,15.212973731819114,8.376804634286723,3.127946763471726,Jarque-Bera,0.18924203225055033,paired_t,9.94709706556309,7.44284633924508e-11,2.0839969749886222e-09,cohens_dz,1.8160831481674498,1.5129360547947845,2.3840929512994213
moderate,low,mean_latency_ms,DT-OPT,30,8.416509910073108,5.659274597512273,2.1132055042123556,Jarque-Bera,0.7469552885537944,paired_t,8.145765422372794,5.548688619683162e-09,1.4981459273144537e-07,cohens_dz,1.4872064899930584,1.1400095305201317,2.1265712098838487
moderate,low,mean_latency_ms,Fog-only,30,-5.216712877343441,3.7838358878157554,1.4129059630157237,Jarque-Bera,0.15158416253908216,paired_t,-7.551361643747413,2.5250133539600483e-08,6.565034720296126e-07,cohens_dz,-1.3786837040532494,-2.1084061229029305,-1.0422896397481658
moderate,low,mean_latency_ms,SemiGreedy,30,-48.96832972379359,6.297107704476666,2.3513760345836023,Jarque-Bera,0.7821125687786974,paired_t,-42.592663253965235,0.0,0.0,cohens_dz,-7.776320816139383,-10.146017663570714,-6.426962447467849
moderate,low,p95_latency_ms,DRL-OO,30,77.29076490779478,36.86116434700712,13.764169602940486,Jarque-Bera,0.46842085620160334,paired_t,11.48468752324291,2.6116886431282182e-12,8.096234793697477e-11,cohens_dz,2.0968074741260927,1.7685434451843351,2.698868677993148
moderate,low,p95_latency_ms,DT-OPT,30,29.135860855468174,24.725504919891346,9.232644960206096,Jarque-Bera,0.701859181904316,paired_t,6.454213280810855,4.618228310881989e-07,1.1545570777204972e-05,cohens_dz,1.1783727349498434,0.8401801132538197,1.705220020982642
moderate,low,p95_latency_ms,Fog-only,30,-9.366166450726555,22.08682417936152,8.247346479160855,Jarque-Bera,0.12400771583591604,paired_t,-2.322679168698544,0.027416908405907714,0.32900290087089257,cohens_dz,-0.4240612581811799,-1.012032742244494,-0.024741680870481248
moderate,low,p95_latency_ms,SemiGreedy,30,-183.65090684822206,30.82792383451292,11.511323087091231,Jarque-Bera,0.6093021469931637,paired_t,-32.62942549327229,0.0,0.0,cohens_dz,-5.957290793699787,-7.627039290071861,-5.12687458365334
moderate,low,dmr_pct,DRL-OO,30,0.3376185017612157,0.4397323902671211,0.16419858967462317,Jarque-Bera,0.11073512056136482,paired_t,4.205313807640659,0.00022849655941659108,0.004341434628915231,cohens_dz,0.7677817446109098,0.4917765622252244,1.118140546835749
moderate,low,dmr_pct,DT-OPT,30,0.5088011523480105,0.40879070039640003,0.15264478569890125,Jarque-Bera,0.00354555012951194,wilcoxon_signed_rank,0.0,1.2290322210173343e-05,0.0002826774108339869,rank_biserial,1.0,1.0,1.0
moderate,low,dmr_pct,Fog-only,30,-0.20345656751780614,0.2622542667475217,0.09792724322612911,Jarque-Bera,0.0015843581736200542,wilcoxon_signed_rank,0.0,0.000654958343385692,0.011134291837556765,rank_biserial,-1.0,-1.0,-1.0
moderate,low,dmr_pct,SemiGreedy,30,-0.20345656751780614,0.2622542667475217,0.09792724322612911,Jarque-Bera,0.0015843581736200542,wilcoxon_signed_rank,0.0,0.000654958343385692,0.011134291837556765,rank_biserial,-1.0,-1.0,-1.0
moderate,low,throughput_tasks_s,DRL-OO,30,0.0,0.0041265630706011375,0.0015408822533734372,Jarque-Bera,3.187575377232926e-06,wilcoxon_signed_rank,5.0,1.0,1.0,rank_biserial,0.0,-1.0,1.0
moderate,low,throughput_tasks_s,DT-OPT,30,0.00037037037037036905,0.003553799055274943,0.0013270088939972826,Jarque-Bera,4.878410285323995e-14,wilcoxon_signed_rank,2.0,0.5637028616507731,1.0,rank_biserial,0.3333333333333333,-1.0,1.0
moderate,low,throughput_tasks_s,Fog-only,30,0.0,0.0041265630706011375,0.0015408822533734372,Jarque-Bera,3.187575377232926e-06,wilcoxon_signed_rank,5.0,1.0,1.0,rank_biserial,0.0,-1.0,1.0
moderate,low,throughput_tasks_s,SemiGreedy,30,-0.0037037037037036904,0.006074136373228134,0.0022681172641604323,Jarque-Bera,0.007617037691802182,wilcoxon_signed_rank,0.0,0.0038924171227785465,0.050601422596121104,rank_biserial,-1.0,-1.0,-1.0
moderate,low,energy_j,DRL-OO,30,-23.03708289553081,11.223442710496734,4.190897703118973,Jarque-Bera,0.005132074120341034,wilcoxon_signed_rank,0.0,1.7343976281836149e-06,4.162554307640676e-05,rank_biserial,-1.0,-1.0,-1.0
moderate,low,energy_j,DT-OPT,30,-13.153718696641159,6.914568546608761,2.581939444742692,Jarque-Bera,0.9458225819980695,paired_t,-10.419433109476216,2.5772717293648384e-11,7.474088015158031e-10,cohens_dz,-1.9023195168254394,-2.7415435077954524,-1.4716932249746004
moderate,low,energy_j,Fog-only,30,2.118476189276782,7.205640335016812,2.690627315385197,Jarque-Bera,0.45613852194426463,paired_t,1.6103179487958306,0.1181612778458705,1.0,cohens_dz,0.29400248843697513,-0.09298960486086766,0.6672594022461039
moderate,low,energy_j,SemiGreedy,30,124.85541222936413,10.371991744364857,3.8729610422989187,Jarque-Bera,0.9431702587448603,paired_t,65.93345558897455,0.0,0.0,cohens_dz,12.037746973448812,9.859844684798892,16.756977406280626
moderate,low,run_cost_index,DRL-OO,30,-0.023584092513097545,0.0045533839505522734,0.0017002596112457675,Jarque-Bera,0.44419817688111374,paired_t,-28.369097813825867,0.0,0.0,cohens_dz,-5.179464936234307,-6.507222093964713,-4.3699403539323285
moderate,low,run_cost_index,DT-OPT,30,-0.02470435849573387,0.004279641976042828,0.001598042792234793,Jarque-Bera,0.12795515570776186,paired_t,-31.617444852990715,0.0,0.0,cohens_dz,-5.772529252219542,-9.248746189512257,-4.4742158480750245
moderate,low,run_cost_index,Fog-only,30,-0.02377080585513659,0.005509999795989583,0.002057465439512788,Jarque-Bera,0.4483360685872717,paired_t,-23.62941390017939,0.0,0.0,cohens_dz,-4.314121004584793,-5.951352912822591,-3.631809908477651
moderate,low,run_cost_index,SemiGreedy,30,-0.004071987989138855,0.004771367298819799,0.001781655840293933,Jarque-Bera,0.43371445765354427,paired_t,-4.674382699678399,6.26564867174384e-05,0.001253129734348768,cohens_dz,-0.8534216156752519,-1.278328382609079,-0.5616278499564451
moderate,low,fairness,DRL-OO,30,0.2679298013100705,0.1271068616268751,0.0474624291479237,Jarque-Bera,0.8155681413889314,paired_t,11.545497554348724,2.3012702854430245e-12,7.364064913417678e-11,cohens_dz,2.1079098160458414,1.672675889551304,2.888142277041466
moderate,low,fairness,DT-OPT,30,0.2569184363186557,0.12689158560045752,0.047382043848339446,Jarque-Bera,0.9459862632214856,paired_t,11.08978364048237,6.004308161777772e-12,1.8012924485333315e-10,cohens_dz,2.024708219247985,1.5947615167447933,2.811314858197524
moderate,low,fairness,Fog-only,30,0.3015488240808073,0.12409914126838857,0.04633932916272785,Jarque-Bera,0.5808626891136477,paired_t,13.309124579759457,7.038813976123492e-14,2.3228086121207525e-12,cohens_dz,2.4299025843269066,2.0010106639816434,3.130524959515812
moderate,low,fairness,SemiGreedy,30,0.4230670802556916,0.12489551014844796,0.046636697857554,Jarque-Bera,0.6622920176150339,paired_t,18.553379774698836,0.0,0.0,cohens_dz,3.387368206854223,2.8659711337634017,4.357781092261933
moderate,low,network_failure_rate_pct,DRL-OO,30,0.0,0.0,0.0,Jarque-Bera,1.0,paired_t,0.0,1.0,1.0,cohens_dz,0.0,0.0,0.0
moderate,low,network_failure_rate_pct,DT-OPT,30,0.0,0.0,0.0,Jarque-Bera,1.0,paired_t,0.0,1.0,1.0,cohens_dz,0.0,0.0,0.0
moderate,low,network_failure_rate_pct,Fog-only,30,0.0,0.0,0.0,Jarque-Bera,1.0,paired_t,0.0,1.0,1.0,cohens_dz,0.0,0.0,0.0
moderate,low,network_failure_rate_pct,SemiGreedy,30,0.0,0.0,0.0,Jarque-Bera,1.0,paired_t,0.0,1.0,1.0,cohens_dz,0.0,0.0,0.0
moderate,low,retransmission_overhead_pct,DRL-OO,30,0.11633571284954457,0.3536166352607105,0.13204247419668805,Jarque-Bera,0.6154931838309623,paired_t,1.8019427769330096,0.08195929838283322,0.9015522822111655,cohens_dz,0.32898823541990296,-0.021422744582756656,0.8080999600681268
moderate,low,retransmission_overhead_pct,DT-OPT,30,0.07144956081552584,0.27608738559095214,0.1030926089239185,Jarque-Bera,0.9889290394175055,paired_t,1.4174691863858628,0.16700116448497404,1.0,cohens_dz,0.25879328265067725,-0.08718495707236437,0.6304881098751336
moderate,low,retransmission_overhead_pct,Fog-only,30,0.06126885256647943,0.2600228725996542,0.09709402788835175,Jarque-Bera,0.4865310962013463,paired_t,1.2905915655653633,0.20704046682065558,1.0,cohens_dz,0.2356287043286857,-0.1635763677531902,0.600971941177791
moderate,low,retransmission_overhead_pct,SemiGreedy,30,-0.20839508840107168,0.22085851390555053,0.08246983234256434,Jarque-Bera,0.16501250737659104,paired_t,-5.168136322757425,1.5895693103118447e-05,0.0003338095551654874,cohens_dz,-0.9435682814120139,-1.3570569097729994,-0.6701722672906518
moderate,low,sla_success_pct,DRL-OO,30,0.33761850176121583,0.43973239026712113,0.1641985896746232,Jarque-Bera,0.11073512056136801,paired_t,4.2053138076406595,0.00022849655941659108,0.004341434628915231,cohens_dz,0.7677817446109102,0.5172518228663971,1.1037684815219764
moderate,low,sla_success_pct,DT-OPT,30,0.508801152348011,0.408790700396401,0.15264478569890158,Jarque-Bera,0.0035455501295114863,wilcoxon_signed_rank,0.0,1.2290322210173343e-05,0.0002826774108339869,rank_biserial,1.0,1.0,1.0
moderate,low,sla_success_pct,Fog-only,30,-0.20345656751780675,0.26225426674752184,0.09792724322612915,Jarque-Bera,0.0015843581736205297,wilcoxon_signed_rank,0.0,0.000654958343385692,0.011134291837556765,rank_biserial,-1.0,-1.0,-1.0
moderate,low,sla_success_pct,SemiGreedy,30,-0.20345656751780675,0.26225426674752184,0.09792724322612915,Jarque-Bera,0.0015843581736205297,wilcoxon_signed_rank,0.0,0.000654958343385692,0.011134291837556765,rank_biserial,-1.0,-1.0,-1.0
moderate,medium,mean_latency_ms,DRL-OO,30,22.75076879383384,5.720170824691994,2.1359445037510105,Jarque-Bera,0.7961876705764885,paired_t,21.784505482208868,0.0,0.0,cohens_dz,3.9772883522335847,3.265064259020659,5.753972552880851
moderate,medium,mean_latency_ms,DT-OPT,30,24.93561382294503,6.6462174144116695,2.481735597085293,Jarque-Bera,0.7042053502651234,paired_t,20.549731259842673,0.0,0.0,cohens_dz,3.751850453894963,3.1282062860915762,4.939674707002001
moderate,medium,mean_latency_ms,Fog-only,30,3.6162040073445514,5.481757580238429,2.0469196346135647,Jarque-Bera,0.7564742365935193,paired_t,3.613214335678519,0.0011305483055839005,0.010174934750255105,cohens_dz,0.6596796655840561,0.330834700118118,1.0515131620295748
moderate,medium,mean_latency_ms,SemiGreedy,30,-56.943716349478564,9.131590944013896,3.409788288694895,Jarque-Bera,0.4881928045880084,paired_t,-34.155447987112204,0.0,0.0,cohens_dz,-6.235903108078592,-8.001687423287342,-5.370647945700022
moderate,medium,p95_latency_ms,DRL-OO,30,110.97887399722264,45.19069914863527,16.874465540527,Jarque-Bera,0.5025760220903319,paired_t,13.45091663549491,5.395683899678261e-14,1.4028778139163478e-12,cohens_dz,2.4557901534606854,2.0297305165094417,3.23375147578829
moderate,medium,p95_latency_ms,DT-OPT,30,109.94368312141114,39.22408560019659,14.646497914144069,Jarque-Bera,0.7656355486017963,paired_t,15.352463767949526,1.7763568394002505e-15,4.973799150320701e-14,cohens_dz,2.802963572995571,2.301807590669595,3.7288539591188656
moderate,medium,p95_latency_ms,Fog-only,30,27.2673972514938,34.47548940503078,12.873344934199013,Jarque-Bera,0.1903397086067882,paired_t,4.332054110569977,0.00016134506824694306,0.0017747957507163736,cohens_dz,0.7909212522307184,0.5178504714870453,1.184441361709636
moderate,medium,p95_latency_ms,SemiGreedy,30,-203.8236429985324,31.390209340799924,11.72128371125795,Jarque-Bera,0.9118462250871442,paired_t,-35.56484947619378,0.0,0.0,cohens_dz,-6.493223437462374,-8.737594583723121,-5.330689462592218
moderate,medium,dmr_pct,DRL-OO,30,1.817387406294253,0.9655981679944962,0.3605598788862994,Jarque-Bera,0.7123186361429983,paired_t,10.308885322562487,3.294942096943032e-11,5.986189322015889e-10,cohens_dz,1.8821363446337982,1.4739488961684575,2.6210368477002053
moderate,medium,dmr_pct,DT-OPT,30,2.169937410423633,0.9689837250520031,0.36182406525603195,Jarque-Bera,0.7355459674733239,paired_t,12.265672140154717,5.313527395855999e-13,1.2752465750054398e-11,cohens_dz,2.2393951047084686,1.8632026177157741,2.9889129593045842
moderate,medium,dmr_pct,Fog-only,30,-1.714655654611817,0.907217962537064,0.3387603762497027,Jarque-Bera,0.6395132638233513,paired_t,-10.352039081747243,2.9930946610079445e-11,5.986189322015889e-10,cohens_dz,-1.8900151070826772,-2.5696070348658955,-1.4948639647490847
moderate,medium,dmr_pct,SemiGreedy,30,-1.7808953556016602,0.9020280051977406,0.33682241649406425,Jarque-Bera,0.6536608815696625,paired_t,-10.813816790592666,1.0864198429771932e-11,2.390123654549825e-10,cohens_dz,-1.9743237963119071,-2.634890554558144,-1.6128974649596057
moderate,medium,throughput_tasks_s,DRL-OO,30,0.0033333333333333214,0.008330139873421696,0.0031105218748550692,Jarque-Bera,0.07848935823837859,paired_t,2.1917301342991777,0.03657795850016465,0.2560457095011526,cohens_dz,0.4001533448398289,0.0599462791310726,0.6921568708897163
moderate,medium,throughput_tasks_s,DT-OPT,30,0.0011111111111111072,0.007352928655487272,0.0027456256166977343,Jarque-Bera,5.2716169841671944e-05,wilcoxon_signed_rank,9.0,0.3795370857491178,1.0,rank_biserial,0.35714285714285715,-0.5566666666666666,1.0
moderate,medium,throughput_tasks_s,Fog-only,30,0.0014814814814814762,0.006348294041370709,0.002370489305551671,Jarque-Bera,0.00016842105464924534,wilcoxon_signed_rank,7.0,0.2059032107320684,1.0,rank_biserial,0.5,-0.3333333333333333,1.0
moderate,medium,throughput_tasks_s,SemiGreedy,30,-0.006666666666666643,0.008044152320006537,0.0030037324866393424,Jarque-Bera,0.17724383996132861,paired_t,-4.5393020562521205,9.108062598151001e-05,0.0010929675117781201,cohens_dz,-0.8287593771796237,-1.1292601981734414,-0.5962564743307678
moderate,medium,energy_j,DRL-OO,30,-31.433628720848127,7.275609428781212,2.7167541752008835,Jarque-Bera,0.7118567310806755,paired_t,-23.663869924824844,0.0,0.0,cohens_dz,-4.320411785231549,-5.976429568613865,-3.5348231698199566
moderate,medium,energy_j,DT-OPT,30,-31.18188205877214,8.728493131335451,3.2592692598316377,Jarque-Bera,0.9408088617663077,paired_t,-19.56697442739702,0.0,0.0,cohens_dz,-3.57242442533736,-5.177038885497181,-2.8075913886006187
moderate,medium,energy_j,Fog-only,30,-24.740158213092265,9.608454977239509,3.5878520462330505,Jarque-Bera,0.8243282237796886,paired_t,-14.102936176166006,1.6209256159527285e-14,4.376499163072367e-13,cohens_dz,-2.5748320902472575,-3.454994380016618,-2.0846761861119756
moderate,medium,energy_j,SemiGreedy,30,161.0118678594051,12.195022535666405,4.5536911670079245,Jarque-Bera,0.3757384624230323,paired_t,72.31625181069664,0.0,0.0,cohens_dz,13.203080796980789,11.284115361471477,17.259636290836877
moderate,medium,run_cost_index,DRL-OO,30,-0.030079301577718216,0.005003356333055864,0.0018682818725914401,Jarque-Bera,0.8623701289685545,paired_t,-32.92812042842172,0.0,0.0,cohens_dz,-6.01182477829775,-7.916969186310983,-4.970182783299851
moderate,medium,run_cost_index,DT-OPT,30,-0.029335751004283317,0.003984181796508107,0.0014877162712451937,Jarque-Bera,0.704801416626812,paired_t,-40.329114952744625,0.0,0.0,cohens_dz,-7.363055327945708,-9.659579302130945,-6.16934974446142
moderate,medium,run_cost_index,Fog-only,30,-0.035792847241443534,0.00401180080684358,0.0014980293676776367,Jarque-Bera,0.5716263173173959,paired_t,-48.86720646257542,0.0,0.0,cohens_dz,-8.921890433938263,-11.412773408649672,-7.698014631730582
moderate,medium,run_cost_index,SemiGreedy,30,-0.03174223536598549,0.006956314439412576,0.002597527599890714,Jarque-Bera,0.35070541276938944,paired_t,-24.993031133101933,0.0,0.0,cohens_dz,-4.563082310676277,-5.761770462509944,-3.962619854651467
moderate,medium,fairness,DRL-OO,30,0.14658191012806737,0.05978184182748425,0.022322881674150495,Jarque-Bera,0.6618022610435722,paired_t,13.429867037389686,5.617728504603292e-14,1.404432126150823e-12,cohens_dz,2.4519470402244687,2.014338568560271,3.231657465844018
moderate,medium,fairness,DT-OPT,30,0.10336672298231249,0.06593693029936622,0.024621226914972108,Jarque-Bera,0.70956406766686,paired_t,8.586430338165808,1.8579229266180164e-09,2.7868843899270246e-08,cohens_dz,1.5676605282200415,1.2112190160206568,2.1593171462789296
moderate,medium,fairness,Fog-only,30,0.12564139738017271,0.06748123466733291,0.025197878998969053,Jarque-Bera,0.5858794960484734,paired_t,10.197890990116194,4.2232439767531105e-11,6.757190362804977e-10,cohens_dz,1.861871644755111,1.5142569273933768,2.4364333673904386
moderate,medium,fairness,SemiGreedy,30,0.36230278676817945,0.06870729969891388,0.02565569869451769,Jarque-Bera,0.71264489338728,paired_t,28.882143502876318,0.0,0.0,cohens_dz,5.273133835208878,4.416926994170675,6.853942557269835
moderate,medium,network_failure_rate_pct,DRL-OO,30,0.0,0.0,0.0,Jarque-Bera,1.0,paired_t,0.0,1.0,1.0,cohens_dz,0.0,0.0,0.0
moderate,medium,network_failure_rate_pct,DT-OPT,30,0.0,0.0,0.0,Jarque-Bera,1.0,paired_t,0.0,1.0,1.0,cohens_dz,0.0,0.0,0.0
moderate,medium,network_failure_rate_pct,Fog-only,30,0.0,0.0,0.0,Jarque-Bera,1.0,paired_t,0.0,1.0,1.0,cohens_dz,0.0,0.0,0.0
moderate,medium,network_failure_rate_pct,SemiGreedy,30,0.0,0.0,0.0,Jarque-Bera,1.0,paired_t,0.0,1.0,1.0,cohens_dz,0.0,0.0,0.0
moderate,medium,retransmission_overhead_pct,DRL-OO,30,0.1547520565854362,0.24314666104291618,0.09079235396575613,Jarque-Bera,0.0008064568579404563,wilcoxon_signed_rank,86.0,0.002584559206551873,0.020676473652414984,rank_biserial,0.6301075268817204,0.30720430107526886,0.866774193548387
moderate,medium,retransmission_overhead_pct,DT-OPT,30,0.1603739158559424,0.2262721665577578,0.08449132120750953,Jarque-Bera,0.0003568313455682946,wilcoxon_signed_rank,55.0,0.00026134309226666375,0.0026134309226666375,rank_biserial,0.7634408602150538,0.48376344086021505,0.952795698924731
moderate,medium,retransmission_overhead_pct,Fog-only,30,0.2416220915074541,0.23330127735222192,0.08711603138275172,Jarque-Bera,0.3985161863553244,paired_t,5.672573738651656,3.924454380133113e-06,5.4942361321863586e-05,cohens_dz,1.0356655319236423,0.6840705484876008,1.666853355090896
moderate,medium,retransmission_overhead_pct,SemiGreedy,30,-0.15070017608004044,0.17293800562232786,0.06457604045742153,Jarque-Bera,5.6795151720560554e-05,wilcoxon_signed_rank,30.0,3.112315115361142e-05,0.0004046009649969484,rank_biserial,-0.8709677419354839,-0.9870967741935484,-0.6731182795698925
moderate,medium,sla_success_pct,DRL-OO,30,1.8173874062942545,0.9655981679944955,0.36055987888629915,Jarque-Bera,0.7123186361429974,paired_t,10.308885322562501,3.294942096943032e-11,5.986189322015889e-10,cohens_dz,1.8821363446338006,1.4509425424158748,2.636565188511514
moderate,medium,sla_success_pct,DT-OPT,30,2.169937410423635,0.9689837250520028,0.36182406525603183,Jarque-Bera,0.7355459674733281,paired_t,12.265672140154734,5.313527395855999e-13,1.2752465750054398e-11,cohens_dz,2.239395104708472,1.8526843406991875,3.0256588159417803
moderate,medium,sla_success_pct,Fog-only,30,-1.7146556546118163,0.9072179625370634,0.33876037624970246,Jarque-Bera,0.639513263823347,paired_t,-10.352039081747243,2.9930946610079445e-11,5.986189322015889e-10,cohens_dz,-1.8900151070826774,-2.5538427927506184,-1.533824040145424
moderate,medium,sla_success_pct,SemiGreedy,30,-1.7808953556016596,0.9020280051977404,0.3368224164940642,Jarque-Bera,0.6536608815696621,paired_t,-10.813816790592663,1.0864198429771932e-11,2.390123654549825e-10,cohens_dz,-1.974323796311907,-2.696596451000292,-1.6197921051873616
moderate,high,mean_latency_ms,DRL-OO,30,-1.2960005781740866,7.5558855651361,2.8214108876185633,Jarque-Bera,0.9858790208329264,paired_t,-0.9394646664330452,0.3552519047806082,1.0,cohens_dz,-0.17152199659481507,-0.5401944371438318,0.2053575433881307
moderate,high,mean_latency_ms,DT-OPT,30,45.06576813372937,8.868627554625945,3.3115962550188422,Jarque-Bera,0.3090242257617611,paired_t,27.832421224258027,0.0,0.0,cohens_dz,5.081481644837225,4.309793523979872,6.811294970630005
moderate,high,mean_latency_ms,Fog-only,30,236.01679542769162,195.33146295969107,72.93788551163793,Jarque-Bera,5.218267259474789e-07,wilcoxon_signed_rank,0.0,1.7343976281836149e-06,2.9484759679121453e-05,rank_biserial,1.0,1.0,1.0
moderate,high,mean_latency_ms,SemiGreedy,30,-80.60851262127277,6.145695583824903,2.2948378826963585,Jarque-Bera,0.45067204378008,paired_t,-71.84068928798555,0.0,0.0,cohens_dz,-13.116255356583146,-17.69084979794913,-11.0630056275407
moderate,high,p95_latency_ms,DRL-OO,30,119.23737860729811,40.43233414059113,15.097664829978243,Jarque-Bera,0.6259385462122061,paired_t,16.152666757726365,4.440892098500626e-16,1.021405182655144e-14,cohens_dz,2.9490599823568546,2.445385230359899,3.881155336846819
moderate,high,p95_latency_ms,DT-OPT,30,215.45028202713493,58.459875615939,21.829251929474704,Jarque-Bera,0.7179547428872359,paired_t,20.18597854404898,0.0,0.0,cohens_dz,3.685438597963638,3.084001236500047,4.792673308563003
moderate,high,p95_latency_ms,Fog-only,30,607.3693648418506,474.5822707025998,177.21173436100565,Jarque-Bera,0.030721164610344437,wilcoxon_signed_rank,0.0,1.7343976281836149e-06,2.9484759679121453e-05,rank_biserial,1.0,1.0,1.0
moderate,high,p95_latency_ms,SemiGreedy,30,-241.03201655454498,30.25663885538065,11.29800200828957,Jarque-Bera,0.45448274288442975,paired_t,-43.63296041536536,0.0,0.0,cohens_dz,-7.96625222340853,-10.896045952131821,-6.525448141316176
moderate,high,dmr_pct,DRL-OO,30,-0.32837051099686826,1.1905275875191668,0.4445498106715088,Jarque-Bera,0.5382661322347732,paired_t,-1.5107246398822944,0.14167932237716307,1.0,cohens_dz,-0.2758193211474671,-0.757411017899413,0.0735444037569787
moderate,high,dmr_pct,DT-OPT,30,3.8888276898355056,1.17678500912589,0.4394182532956733,Jarque-Bera,0.8081481090716285,paired_t,18.100151101990683,0.0,0.0,cohens_dz,3.3046203509374292,2.7199427962869973,4.423582015774521
moderate,high,dmr_pct,Fog-only,30,34.05330106817775,17.500972626118326,6.534963279364498,Jarque-Bera,0.412653748200599,paired_t,10.657556897563493,1.5262680008731877e-11,3.357789601921013e-10,cohens_dz,1.9457947735634333,1.6158116725617777,2.5292144749300856
moderate,high,dmr_pct,SemiGreedy,30,-9.916105573416226,1.1446369759599442,0.4274139938335611,Jarque-Bera,0.8426718919238355,paired_t,-47.44975760203672,0.0,0.0,cohens_dz,-8.663100862262583,-11.604507572507146,-7.108688250494804
moderate,high,throughput_tasks_s,DRL-OO,30,0.02703703703703712,0.04974890834062711,0.018576526924525362,Jarque-Bera,0.40927586264521437,paired_t,2.9767075433883177,0.005827775735635532,0.06410553309199085,cohens_dz,0.5434699562031898,0.22567911887513506,0.896516348534198
moderate,high,throughput_tasks_s,DT-OPT,30,0.017407407407407285,0.03986816645834597,0.014887001390543216,Jarque-Bera,0.00017258066170904095,wilcoxon_signed_rank,101.5,0.02054823510806081,0.18493411597254727,rank_biserial,0.5,0.1057387759111897,0.814846743295019
moderate,high,throughput_tasks_s,Fog-only,30,-0.039999999999999855,0.08276819867946646,0.030906118798348522,Jarque-Bera,0.9587172537033247,paired_t,-2.6470193443562082,0.012989286046386495,0.12989286046386495,cohens_dz,-0.4832774016854768,-0.9452830663280735,-0.15490856068680536
moderate,high,throughput_tasks_s,SemiGreedy,30,-0.14370370370370392,0.07625400258647716,0.028473680717808158,Jarque-Bera,0.38087690104882493,paired_t,-10.322049655858414,3.1996849614301937e-11,6.399369922860387e-10,cohens_dz,-1.8845398120673635,-2.444589795076772,-1.5714434805491015
