seed,load,algorithm,arrived_tasks,completed_tasks,mean_latency_ms,p95_latency_ms,dmr_pct,throughput_tasks_s,energy_j,monetary_cost,run_cost_index,fairness,rejection_rate_pct,local_pct,fog_pct,cloud_pct,decision_median_us,decision_p95_us,decision_p99_us,cpu_s,cpu_utilization_pct,wall_s,peak_memory_kib,simulator_throughput_tasks_s,task_count,fog_nodes
4001,high,DT-KF-CostAware,500,496,342.84198565797584,694.7092127171572,0.8,5.511111111111111,52.57507594397148,4.8157733158306275,0.322651010346716,0.13773736403252926,0.4,0.0,90.0,9.6,2123.4,3878.884999999999,7093.934999999998,2.875,90.35792613108273,3.1817906000069343,421.61328125,157.14421935840477,500,25
4001,high,DT-OPT,500,496,346.3809376829883,720.6402250411717,0.6,5.511111111111111,51.92507282292574,4.745301666637385,0.3242506272792077,0.1426077422321255,0.4,0.0,90.2,9.4,2049.8,3520.3399999999947,5222.353999999999,2.71875,94.80877536360673,2.8676143000193406,420.8359375,174.3609661859434,500,25
4001,high,SemiGreedy,500,498,255.55770257694564,374.45625870922174,0.0,5.533333333333333,148.04404250032664,10.185845285433912,0.31392536157701195,0.059120092443843184,0.0,0.0,46.2,53.8,2211.7,3875.0999999999995,4569.31,3.0,98.23837312025417,3.053796499996679,424.86328125,163.7306218670903,500,25
4001,high,Fog-only,500,498,351.75542728199065,770.8099117136977,0.4,5.533333333333333,40.23694485090852,4.175107095785613,0.32115738021542845,0.12642300045878574,0.0,0.0,100.0,0.0,136.6,244.76999999999992,515.079,1.765625,96.8328388105365,1.8233742000011262,401.29296875,274.216888667006,500,25
4002,high,DT-KF-CostAware,500,498,318.12786441931,634.4316112671796,0.0,5.533333333333333,39.26762996322365,3.8353440238980396,0.3140027718759898,0.16444642306770316,0.0,0.0,98.4,1.6,2054.1000000000004,3673.405,5321.454999999999,2.875,98.99050686128282,2.90431890002219,419.84765625,172.15740323701363,500,25
4002,high,DT-OPT,500,498,317.28797310006655,634.4316112671796,0.0,5.533333333333333,37.53597684905767,3.7087256877499093,0.31339806831690376,0.15272592911906888,0.0,0.0,100.0,0.0,2012.15,3475.1299999999987,4477.597,2.8125,98.51300184221714,2.8549531000026036,421.4375,175.1342254972749,500,25
4002,high,SemiGreedy,500,498,244.63168876701386,341.98541335650526,0.0,5.533333333333333,130.3793626640344,9.124815056486492,0.31396278977944186,0.05840001945856542,0.0,0.0,49.2,50.8,2186.05,3858.249999999998,4423.811999999999,2.875,97.70216404381043,2.9426164999895263,425.68359375,169.9168070327138,500,25
4002,high,Fog-only,500,498,309.77466722091134,621.2724298219667,0.0,5.533333333333333,37.40327838865131,4.211278900851342,0.3121195026735534,0.10714998595839365,0.0,0.0,100.0,0.0,131.75,227.515,305.07899999999967,1.609375,94.72733037755532,1.698955300002126,400.61328125,294.2985021438612,500,25
4003,high,DT-KF-CostAware,500,497,327.15782577857726,697.6708303762757,0.0,5.522222222222222,45.586465640209134,3.7956511862343145,0.30140171773488067,0.1452408826188112,0.0,0.0,99.6,0.4,2061.45,3268.8249999999985,3955.444999999999,2.671875,95.69559554712589,2.7920564000087325,420.54296875,179.07947704725314,500,25
4003,high,DT-OPT,500,497,326.72795813221654,701.1086532637169,0.0,5.522222222222222,45.066636213330646,3.7624895448306166,0.30031969118403673,0.13532977611529787,0.0,0.0,99.8,0.2,1957.6,3567.6799999999985,4848.795999999999,2.765625,97.02782353668312,2.8503421999921557,422.73828125,175.4175340776192,500,25
4003,high,SemiGreedy,500,498,247.6860931757263,367.21579352088935,0.0,5.533333333333333,146.84932184468536,9.70236116588963,0.30667587921708506,0.09465238132478299,0.0,0.0,49.4,50.6,2215.25,4034.129999999995,5087.839999999999,2.96875,97.23733620254157,3.053096799994819,424.63671875,163.7681451832279,500,25
4003,high,Fog-only,500,498,324.66488623630835,700.6788523395948,0.0,5.533333333333333,44.49788119698102,3.838017083953025,0.29783783046829526,0.1271196083959097,0.0,0.0,100.0,0.0,141.25,281.93499999999995,333.5019999999999,1.96875,99.9409111267492,1.969913999986602,400.44921875,253.81818698856938,500,25
4004,high,DT-KF-CostAware,500,498,328.7554696269307,656.3207216622736,0.0,5.533333333333333,52.55655876527072,4.2147336081871165,0.31907466445162563,0.17461565760522393,0.0,0.0,99.6,0.4,2011.4,3240.6449999999995,4068.9979999999987,2.71875,98.46942922137714,2.7610092000104487,419.55859375,181.09320316575108,500,25
4004,high,DT-OPT,500,498,328.0706606340514,660.129008499621,0.0,5.533333333333333,52.915193861243225,4.22482992996693,0.31866222846897496,0.17079700083310193,0.0,0.0,99.6,0.4,1979.9,3027.9449999999993,4070.981,2.46875,95.55890589611842,2.583485000010114,422.40625,193.5370245997335,500,25
4004,high,SemiGreedy,500,498,247.78867124793314,365.7221972623752,0.0,5.533333333333333,145.32264123992536,9.620136141363922,0.31268726732462065,0.07538909004570547,0.0,0.0,50.4,49.6,1966.75,4103.009999999999,6035.5009999999975,2.59375,93.53810801096226,2.772934000007808,425.33984375,180.31442508137303,500,25
4004,high,Fog-only,500,498,325.6031268708222,655.8102007176888,0.4,5.533333333333333,54.235722913204576,4.384461365320978,0.31904561399396814,0.12322567822716883,0.0,0.0,100.0,0.0,104.5,159.42,268.4539999999997,1.296875,100.09844863483902,1.2955994999792892,400.66015625,385.92172967648776,500,25
4005,high,DT-KF-CostAware,500,489,329.1887466060621,655.3136405653865,1.4,5.433333333333334,71.34006555710721,5.3697148817114115,0.3351842906546783,0.14799281351060006,1.4,0.0,79.4,19.2,1540.4,2404.464999999998,2979.329999999999,2.0625,98.63303932719055,2.0910843000165187,417.36328125,239.1103983689468,500,25
4005,high,DT-OPT,500,491,337.53467451445675,700.0208038201001,1.2,5.455555555555556,61.93277184190752,4.824844751979478,0.3330087213531253,0.161513896578452,1.0,0.0,86.2,12.8,1519.25,2517.56,3154.7169999999987,2.046875,99.25240482400906,2.062292599992361,417.91796875,242.44862247086184,500,25
4005,high,SemiGreedy,500,497,255.8239099574573,407.03663438193365,0.0,5.522222222222222,145.8240311815797,9.781323283741246,0.31918707314319456,0.08301847096315089,0.0,0.0,52.2,47.8,1668.85,3169.7049999999995,3412.143,2.21875,100.09568583636289,2.2166290000022855,424.95703125,225.56774272983185,500,25
4005,high,Fog-only,500,496,344.1280815637633,822.7509727202078,0.6,5.511111111111111,49.761601217277594,4.061119135131329,0.31918571578068294,0.12506850359675656,0.0,0.0,100.0,0.0,109.1,187.57499999999993,311.02799999999996,1.359375,99.74946237041758,1.3627893000084441,400.74609375,366.8945742360187,500,25
4006,high,DT-KF-CostAware,500,497,352.80888688737815,820.1656676123794,0.2,5.522222222222222,56.880875227747474,4.324472772292595,0.3228181351183349,0.16290292045016302,0.0,0.0,97.0,3.0,1652.35,2447.075,3105.8879999999995,2.265625,100.08636859932284,2.263669900014065,419.0625,220.8802617364366,500,25
4006,high,DT-OPT,500,497,356.09246143917636,839.7360993828449,0.2,5.522222222222222,52.163760002216506,3.9837810834965013,0.3224215471374119,0.14760764469344417,0.0,0.0,99.6,0.4,1633.9,2305.139999999999,3193.1459999999993,2.171875,98.94023984405868,2.19513820001157,419.6796875,227.77609172732934,500,25
4006,high,SemiGreedy,500,498,259.4068464257722,401.3487790674627,0.0,5.533333333333333,152.66172693040733,10.274051219514332,0.3232750798733291,0.06359939832112184,0.0,0.0,51.4,48.6,1781.9499999999998,2826.004999999996,3579.408999999999,2.34375,98.76750376141014,2.3729970999993384,425.24609375,210.70400802434162,500,25
4006,high,Fog-only,500,497,351.8061103849412,815.0486597880122,0.4,5.522222222222222,54.57888202757716,4.659163777954075,0.32349274250519794,0.11764434125141394,0.0,0.0,100.0,0.0,111.8,159.315,259.5849999999999,1.4375,100.28450102505586,1.4334219000011217,400.66796875,348.8156557393247,500,25
4007,high,DT-KF-CostAware,500,498,346.29986651026826,748.733170504629,0.0,5.533333333333333,40.36252485118136,3.65400803452154,0.31036872661678716,0.1311808732908413,0.0,0.0,100.0,0.0,1674.5500000000002,2354.484999999999,3343.8179999999998,2.25,99.23465383474473,2.2673531000036746,420.45703125,220.5214529660994,500,25
4007,high,DT-OPT,500,498,345.5218166854668,748.733170504629,0.0,5.533333333333333,40.407680723257435,3.646990243387802,0.3095966022958117,0.12600228629493204,0.0,0.0,100.0,0.0,1658.7,2384.5599999999977,3285.8309999999997,2.203125,98.45255926186863,2.237752899993211,420.0390625,223.43843236736143,500,25
4007,high,SemiGreedy,500,498,254.4565813374809,372.6527767375925,0.0,5.533333333333333,151.54745024397062,10.158522420439258,0.3093270516592106,0.0568214600736782,0.0,0.0,46.8,53.2,1784.3,3224.185,6524.007999999994,2.5,97.13759972281882,2.5736687000025995,425.71484375,194.27519944563764,500,25
4007,high,Fog-only,500,498,343.92537096703694,748.733170504629,0.0,5.533333333333333,40.367425478189006,3.692515921239337,0.3085604301971825,0.11524617207648877,0.0,0.0,100.0,0.0,118.35,198.11999999999998,260.91099999999994,1.484375,96.81836349899918,1.5331544000073336,401.33984375,326.1250138913656,500,25
4008,high,DT-KF-CostAware,500,497,346.8601700661145,740.1816105590046,0.0,5.522222222222222,39.605838701565155,3.4745754183111703,0.3171089410479633,0.18297979517380594,0.0,0.0,100.0,0.0,1780.1,3220.6349999999998,7482.2739999999985,2.453125,94.30999835270997,2.601129300019238,418.4609375,192.22420046412225,500,25
4008,high,DT-OPT,500,497,346.55966774391715,776.2548898409411,0.0,5.522222222222222,39.23977217003778,3.449095268769457,0.3166228130390615,0.16763704847384583,0.0,0.0,100.0,0.0,1795.4,3294.229999999999,4265.518999999998,2.515625,97.61956687161506,2.576967999979388,418.31640625,194.02646831625356,500,25
4008,high,SemiGreedy,500,498,252.79976447164935,383.83340426753796,0.0,5.533333333333333,145.02414655941945,9.624063582189462,0.3158729835855114,0.09527201240028732,0.0,0.0,50.2,49.8,1955.6,4245.75,5847.1169999999975,2.703125,94.70569210969155,2.8542370999930426,424.95703125,175.17815881561444,500,25
4008,high,Fog-only,500,497,337.66287580023624,731.5359254081237,0.0,5.522222222222222,48.71667792133771,3.6425409099308466,0.31569728059843827,0.12083258936760875,0.0,0.0,100.0,0.0,116.80000000000001,224.67999999999992,358.2249999999999,1.453125,93.43925720017589,1.555154700006824,400.59765625,321.5114226242611,500,25
4009,high,DT-KF-CostAware,500,497,336.6106831510358,792.6472039415797,0.0,5.522222222222222,43.635969521942584,3.87827452978143,0.31140277377749814,0.15097196118878448,0.0,0.0,100.0,0.0,1759.6999999999998,2935.9949999999994,4469.162999999998,2.328125,95.73299265042112,2.431894099980127,420.015625,205.60105804117288,500,25
4009,high,DT-OPT,500,497,337.3013028473059,792.0299401930268,0.0,5.522222222222222,43.58114204603108,3.891175556747856,0.3122281559232879,0.15951243925671202,0.0,0.0,100.0,0.0,1794.6,3787.149999999996,5522.695999999999,2.5,95.43401308680757,2.6196111000026576,421.40234375,190.86802617361514,500,25
4009,high,SemiGreedy,500,498,251.04132686609157,378.1903933377088,0.0,5.533333333333333,149.59179651479903,9.898937479886104,0.3173146342162389,0.08094891032511611,0.0,0.0,47.6,52.4,1832.2,3029.284999999997,4714.777999999999,2.421875,97.98516010537304,2.471675300010247,423.06640625,202.2919434433508,500,25
4009,high,Fog-only,500,497,333.05833948842564,788.0732264683032,0.0,5.522222222222222,45.90805903962978,3.8425905994627874,0.31881850589023997,0.1175603545719555,0.0,0.0,100.0,0.0,124.95,279.18999999999994,446.3189999999993,1.75,94.38730476700265,1.854062900005374,400.69140625,269.67801362000756,500,25
4000,high,DT-KF-CostAware,1000,996,341.2166779265028,848.52390014473,0.0,11.066666666666666,108.61196126581548,7.589464488243868,0.3080678966252942,0.12554017149513969,0.0,0.0,99.7,0.3,3440.05,5723.49,10108.240999999996,9.46875,96.08757963144076,9.854291299998295,845.18359375,101.47863195399684,1000,50
4000,high,DT-OPT,1000,996,341.9105542036947,852.8690666053662,0.0,11.066666666666666,107.38389472546683,7.499613325139275,0.3079483396252738,0.12168980084490043,0.0,0.0,99.8,0.2,3208.85,4780.675,6525.022999999999,8.65625,96.81631386525531,8.940900199988391,844.87109375,111.84556114397725,1000,50
4000,high,SemiGreedy,1000,997,263.1032896013985,444.3450996192699,0.0,11.077777777777778,270.91697226504704,17.843181149119758,0.3118169899587905,0.07506173738845383,0.0,0.0,64.3,35.7,3428.7,5263.275,10170.451999999997,9.359375,96.79813213464173,9.668962399999145,849.3515625,103.4237137999511,1000,50
4000,high,Fog-only,1000,996,339.8786143513053,852.8110154855873,0.2,11.066666666666666,110.22157731650178,7.8570169926755415,0.3084384532174193,0.1107469718113313,0.0,0.0,100.0,0.0,226.95,472.0999999999998,765.4769999999991,6.25,93.87887645224599,6.657514699996682,808.01171875,150.20620232359357,1000,50
4001,high,DT-KF-CostAware,1000,985,340.48028861730205,678.9214115006644,1.7,10.944444444444445,112.17542344350166,9.028836776369385,0.32606166918992335,0.1286602741037382,1.1,0.0,90.2,8.7,3334.3,5945.424999999999,12624.424999999996,9.3125,93.894308936239,9.918066499987617,835.51953125,100.82610355569288,1000,50
4001,high,DT-OPT,1000,986,339.8440191284527,678.2164923328311,2.1,10.955555555555556,114.29177058052065,9.179825960334973,0.3264382774626473,0.13311718151646668,1.0,0.0,90.3,8.7,4018.65,7283.67,10432.735999999994,10.890625,93.82760822059453,11.607058099994902,836.9921875,86.15447526711694,1000,50
4001,high,SemiGreedy,1000,997,259.83639306504307,405.3309431018571,0.0,11.077777777777778,259.90554719296136,18.05936086565919,0.3202739961146878,0.0645027213428061,0.0,0.0,62.4,37.6,5123.0,7949.8099999999995,11619.073999999997,12.828125,96.787709982022,13.253877999988617,857.546875,75.44961557672848,1000,50
4001,high,Fog-only,1000,996,331.979334625065,699.8323933023213,0.3,11.066666666666666,101.61211917721097,9.199905118185498,0.32447237996430556,0.10581504,0.0,0.0,100.0,0.0,258.8,444.56999999999994,588.602,6.828125,96.96408287755654,7.041911600012099,807.46484375,142.00689483211943,1000,50
4002,high,DT-KF-CostAware,1000,996,348.1604926749301,714.1259458619925,0.4,11.066666666666666,92.41345471567652,8.006990620152976,0.3162266144775179,0.15345714893315376,0.0,0.0,99.1,0.9,3829.1499999999996,6061.294999999998,8098.315999999998,10.390625,98.57593568605354,10.5407317999925,843.828125,94.87007344221693,1000,50
4002,high,DT-OPT,1000,996,348.5789083342209,721.160000559495,0.4,11.066666666666666,90.41457534952438,7.863292486368685,0.31524030128482095,0.14200525652565257,0.0,0.0,99.7,0.3,3494.2,5996.444999999998,8280.181999999999,9.859375,96.80817928202649,10.184444199985592,843.3203125,98.1889615538779,1000,50
4002,high,SemiGreedy,1000,997,264.08599962923074,422.4493373569402,0.0,11.077777777777778,259.8984750453356,18.302041544251225,0.3192616763516951,0.057962805255304437,0.0,0.0,63.2,36.8,4096.0,6232.115000000001,7512.9169999999995,10.796875,99.56755898481725,10.84376789999078,851.85546875,92.21886794541686,1000,50
4002,high,Fog-only,1000,997,342.55390611778364,702.4978267783916,0.4,11.077777777777778,102.2717187381908,9.230709879526884,0.3176465100307905,0.11352642549181965,0.0,0.0,100.0,0.0,243.6,458.015,703.781,6.40625,96.93963703267653,6.608493900013855,808.84765625,151.32040902661703,1000,50
4003,high,DT-KF-CostAware,1000,995,335.91298224259566,741.4616129931777,0.0,11.055555555555555,92.44167523409331,7.378803377932393,0.30813878857789573,0.12185343866861488,0.0,0.0,99.7,0.3,3618.7,7838.994999999997,11741.494999999997,10.5,92.38531627772383,11.36544250001316,844.94921875,87.98601550259413,1000,50
4003,high,DT-OPT,1000,995,336.18101282817764,739.9596188181279,0.1,11.055555555555555,91.37029394731124,7.254810891036638,0.30761660827024373,0.11671049056782073,0.0,0.0,99.9,0.1,3201.3,5312.414999999997,6249.084999999999,8.984375,97.724566907922,9.19356849999167,846.14453125,108.77169186273056,1000,50
4003,high,SemiGreedy,1000,997,260.62164970527607,417.57148610267814,0.0,11.077777777777778,259.3821119429369,17.700437450434173,0.30839740345347905,0.060611535788742184,0.0,0.0,62.5,37.5,3341.85,5439.065,6459.670999999999,9.171875,97.89121601790039,9.369456599990372,852.875,106.72977555614352,1000,50
4003,high,Fog-only,1000,995,333.21575898301217,728.3460359144087,0.1,11.055555555555555,91.07140907585764,8.107599672499218,0.30368386534229225,0.10790286807300153,0.0,0.0,100.0,0.0,209.55,372.9949999999999,570.3669999999997,5.5625,98.04258874852208,5.673554800014244,808.16015625,176.25633932318576,1000,50
4004,high,DT-KF-CostAware,1000,994,352.2326094640029,765.0092831503414,0.0,11.044444444444444,93.55806605578432,7.4562194589350375,0.31327430303191445,0.1296741867820438,0.0,0.0,99.9,0.1,3127.65,4794.150000000001,5547.825,8.5625,97.83776091700183,8.751733400014928,844.16015625,114.26307844321381,1000,50
4004,high,DT-OPT,1000,994,352.4158191633202,765.0092831503414,0.0,11.044444444444444,93.31576192370021,7.442009430433481,0.313409189562757,0.12769099279345777,0.0,0.0,99.9,0.1,3202.1000000000004,5829.284999999999,7379.169999999999,9.265625,98.4603194325038,9.410516900010407,843.96484375,106.264088426311,1000,50
4004,high,SemiGreedy,1000,997,265.2720425921141,441.9309444646536,0.0,11.077777777777778,272.06477623222594,18.104216341384678,0.3132400434125126,0.06621092066439015,0.0,0.0,63.3,36.7,3277.3,4962.754999999999,5979.688,8.8125,97.71459722267387,9.01861159998225,849.89453125,110.88181245126114,1000,50
4004,high,Fog-only,1000,995,342.31707312914097,750.9957985795971,0.1,11.055555555555555,109.46219666043876,8.347652053396333,0.311762736436291,0.11545952312922393,0.0,0.0,100.0,0.0,208.3,370.5899999999999,584.7169999999996,5.5625,98.53641580852391,5.645121100009419,808.01953125,177.1441183074587,1000,50
4005,high,DT-KF-CostAware,1000,991,330.3224245283175,683.7741637212513,0.9,11.011111111111111,128.4152766115836,9.902746341487925,0.3271006195323812,0.12752091512772043,0.4,0.0,81.6,18.0,3142.05,4670.474999999999,5544.967999999999,8.5625,98.21101679276354,8.71847200000775,854.32421875,114.69899771417641,1000,50
4005,high,DT-OPT,1000,990,336.94149838790014,710.6901238212677,1.0,11.0,110.56657132225132,8.859439006631542,0.3282502691698022,0.13951393517934674,0.5,0.0,88.5,11.0,3182.75,6024.724999999999,7864.623,9.375,96.22681963929001,9.742606099986006,843.96484375,102.641940948576,1000,50
4005,high,SemiGreedy,1000,997,260.10437892670296,394.82712388965126,0.0,11.077777777777778,253.77969676011713,17.438755779260674,0.3121105873445455,0.054705307535527825,0.0,0.0,62.9,37.1,3925.3,6479.364999999998,11988.919,10.359375,94.02798757614828,11.01733139998396,851.09375,90.76608152147043,1000,50
4005,high,Fog-only,1000,995,330.5251304574127,709.1602379186268,0.1,11.055555555555555,97.85780435226997,8.34508442768242,0.3189138848005364,0.1094548952189319,0.0,0.0,100.0,0.0,319.6,717.6899999999999,1204.518,9.375,91.85545461048109,10.20625290001044,808.46484375,97.97915158451316,1000,50
4006,high,DT-KF-CostAware,1000,995,347.6093064504497,718.8047510049618,0.2,11.055555555555555,97.06540903397074,8.157092213066443,0.31857586320939835,0.1440738600157086,0.1,0.0,99.0,0.9,3247.1499999999996,5015.844999999999,6265.540999999999,8.984375,98.16602831919202,9.152224199991906,839.125,109.26305760744852,1000,50
4006,high,DT-OPT,1000,996,348.03283888471344,718.9344276970354,0.1,11.066666666666666,94.54991929052379,7.913725761470069,0.3169087467532766,0.13212048015907438,0.0,0.0,99.9,0.1,3168.6000000000004,4918.835,5582.135,8.640625,98.46473472231702,8.775349900010042,839.515625,113.95557002221139,1000,50
4006,high,SemiGreedy,1000,997,265.22790303442133,422.30722544680077,0.0,11.077777777777778,258.6602908428598,17.936481378364086,0.31376124480995454,0.067222343005268,0.0,0.0,63.6,36.4,3294.1,4552.3099999999995,5434.862,8.671875,98.72295823424578,8.784050999995088,849.48046875,113.84269057642757,1000,50
4006,high,Fog-only,1000,996,339.22251050819153,710.850611708479,0.1,11.066666666666666,105.55089944972129,9.250627073256439,0.31927137228616764,0.10728208677596573,0.0,0.0,100.0,0.0,209.4,350.6799999999997,485.6109999999997,5.453125,98.43671529872437,5.53972669999348,807.73046875,180.51432031857763,1000,50
4007,high,DT-KF-CostAware,1000,995,337.229407428191,751.9535532944228,0.3,11.055555555555555,91.9905322710586,7.706190919779058,0.3170409377696957,0.12386260236578708,0.0,0.0,99.5,0.5,3177.2,4563.319999999999,5501.357999999998,8.484375,97.82737133153012,8.672802799992496,841.82421875,115.30297910161929,1000,50
4007,high,DT-OPT,1000,995,335.97902526241296,739.6923966501236,0.2,11.055555555555555,93.39267159574116,7.800188216147312,0.31720269043385424,0.12114228742344395,0.0,0.0,99.4,0.6,3604.25,5880.864999999995,9037.820999999987,10.125,98.25810553669517,10.304493400006322,844.0390625,97.04504250537794,1000,50
4007,high,SemiGreedy,1000,996,264.26556652619684,427.99558809668343,0.0,11.066666666666666,251.0084106471255,16.963827804494763,0.3142442956876515,0.06126867036963856,0.0,0.0,64.8,35.2,4228.65,6106.344999999999,7635.583,10.9375,99.34944214020908,11.00912070000777,857.921875,90.8337756710483,1000,50
4007,high,Fog-only,1000,995,340.583518095867,748.333598723108,0.6,11.055555555555555,92.18697772945345,7.751996035689811,0.3202573212557112,0.1075605556068598,0.0,0.0,100.0,0.0,244.05,402.42999999999995,603.559,6.296875,97.70421416246997,6.444834599999012,810.15234375,155.16302000987787,1000,50
4008,high,DT-KF-CostAware,1000,995,348.0121156322175,796.9545372906791,0.1,11.055555555555555,80.6322281555938,6.903395724499928,0.3162748751945279,0.13939157048042466,0.0,0.0,99.8,0.2,3273.75,8535.364999999996,15505.35499999999,10.0,91.8623532293819,10.88585220000823,843.22265625,91.8623532293819,1000,50
4008,high,DT-OPT,1000,995,348.0699630882661,796.9545372906791,0.2,11.055555555555555,79.9423348690329,6.879675279622808,0.3164561471454714,0.13066568606014828,0.0,0.0,99.8,0.2,3461.2,6605.184999999999,13047.076999999997,10.046875,94.01307431488749,10.686678500002017,843.92578125,93.57444410813062,1000,50
4008,high,SemiGreedy,1000,997,265.38936531864516,442.14899484559334,0.0,11.077777777777778,257.4298755781,17.226844500223187,0.316971635648096,0.06792780613107108,0.0,0.0,63.6,36.4,3938.45,6267.999999999997,8269.298999999999,10.484375,96.306041274655,10.8865185000177,849.85546875,91.85673087299435,1000,50
4008,high,Fog-only,1000,993,343.43996079556246,775.2170820299718,0.3,11.033333333333333,95.6656207574816,7.197937645687259,0.3155790405569184,0.11438884474168083,0.0,0.0,100.0,0.0,239.95,449.14,576.834,6.515625,96.57046764704046,6.747016100009205,808.25390625,148.21366737195657,1000,50
4009,high,DT-KF-CostAware,1000,994,341.9865115796858,756.0318109354629,0.3,11.044444444444444,97.38780516517872,7.964603048835032,0.31052508582422217,0.12405700977165714,0.0,0.0,99.6,0.4,3608.95,5566.24,9885.789999999997,9.84375,96.82159597397192,10.166895000002114,837.28125,98.35844670371752,1000,50
4009,high,DT-OPT,1000,994,342.3392125342119,746.8526672242845,0.1,11.044444444444444,96.91123514838314,8.01081881503739,0.3103157555316773,0.12881476224272534,0.0,0.0,99.6,0.4,3660.8,5868.995,12441.259999999984,10.09375,94.42878715763955,10.689272099989466,840.08984375,93.55173959889986,1000,50
4009,high,SemiGreedy,1000,996,262.63241397214244,424.4800637213394,0.0,11.066666666666666,264.12554367868125,18.071122215794343,0.31869390555697663,0.07939609935711262,0.0,0.0,63.7,36.3,3908.1000000000004,5780.279999999999,7187.138999999998,10.4375,99.13251192708915,10.528836399986176,851.98046875,94.97725693613332,1000,50
4009,high,Fog-only,1000,995,341.57255420483216,738.2812653207816,0.5,11.055555555555555,98.30606338945326,8.434644136406211,0.32031627722225486,0.10641368079926479,0.0,0.0,100.0,0.0,241.6,411.31,518.2169999999999,6.53125,99.53955535409597,6.561461900011636,807.24609375,152.40506082923784,1000,50
