seed,load,algorithm,arrived_tasks,completed_tasks,mean_latency_ms,p95_latency_ms,dmr_pct,throughput_tasks_s,energy_j,monetary_cost,run_cost_index,fairness,rejection_rate_pct,local_pct,fog_pct,cloud_pct,decision_median_us,decision_p95_us,decision_p99_us,cpu_s,cpu_utilization_pct,wall_s,peak_memory_kib,simulator_throughput_tasks_s
2000,low,Full,465,464,215.81903872980047,493.69258865136715,0.0,5.155555555555556,108.64493986128483,3.9264758109029114,0.24537913234519165,0.47395731998514246,0.0,0.0,99.78494623655914,0.21505376344086022,181.2,339.2250000000001,427.391,0.21875,97.77620045008217,0.22372519999044016,nan,2520.949808175833
2000,low,No-Kalman,465,464,216.1275877653565,493.69258865136715,0.0,5.155555555555556,108.38096886483063,3.9202067874092252,0.24546321782980438,0.4782374935303671,0.0,0.0,99.78494623655914,0.21505376344086022,192.5,396.56000000000006,520.0940000000002,0.25,102.07406330761441,0.24492019999888726,nan,2302.7908682197813
2000,low,No-DT-state,465,464,416.1715698504367,1315.9673043086952,21.93548387096774,5.155555555555556,104.78548458152326,3.9688663892769585,0.3294564855497098,0.24664836479782035,0.0,0.0,99.78494623655914,0.21505376344086022,200.7,398.925,488.86300000000006,0.21875,94.01436840628982,0.23267719999421388,nan,2423.9590299953124
2000,low,No-LHS,465,464,215.81903872980047,493.69258865136715,0.0,5.155555555555556,108.64493986128483,3.9264758109029114,0.24537913234519165,0.47395731998514246,0.0,0.0,99.78494623655914,0.21505376344086022,198.05,418.12000000000006,677.414,0.25,99.68213361727601,0.25079719998757355,nan,2248.8289344057466
2000,low,No-cost,465,463,227.4464899683308,505.7267423340885,0.0,5.144444444444445,87.90936342701198,4.308354106384935,0.22417952688451448,0.45205862419518805,0.0,0.0,99.78494623655914,0.21505376344086022,183.7,368.4500000000003,548.26,0.203125,88.05988202210182,0.23066689999541268,nan,2445.0842318998366
2000,low,No-admission,465,463,265.49260071025236,655.5035438716599,0.43010752688172044,5.144444444444445,67.92832340927546,3.457956337605482,0.25464855692865385,0.3947747396025163,0.0,0.0,100.0,0.0,185.5,333.3350000000001,557.1080000000002,0.21875,99.5630603955983,0.2197100000048522,nan,2567.020162885369
2000,low,No-EDF,465,464,215.5781806477713,493.69258865136715,0.0,5.155555555555556,108.486770169557,3.922936551534129,0.2449740180447135,0.4781521564568798,0.0,0.0,99.78494623655914,0.21505376344086022,164.95,310.6800000000001,526.5170000000002,0.1875,92.95643094750672,0.2017074000032153,nan,2796.129442901002
2001,low,Full,443,441,218.14155956608917,532.3381153819582,0.9029345372460497,4.9,108.59971495113172,3.660346453467138,0.24958810647648974,0.356197526703688,0.0,0.0,100.0,0.0,163.5,221.2399999999999,371.794,0.1875,100.58575781835063,0.18640809998032637,nan,2891.505251418186
2001,low,No-Kalman,443,441,218.06144756740534,532.3381153819582,0.9029345372460497,4.9,108.66608857771465,3.6598146882690314,0.24973170633508432,0.3549493349296967,0.0,0.0,100.0,0.0,161.2,374.12999999999994,655.6000000000001,0.21875,83.41465070649514,0.2622440999839455,nan,2055.33699340804
2001,low,No-DT-state,443,435,651.8633172339732,1735.546845427398,42.21218961625282,4.833333333333333,104.0708583504862,3.435523079768904,0.3819218210887242,0.17861525391731167,0.0,0.0,100.0,0.0,180.2,292.6299999999999,494.3660000000001,0.203125,107.26321827065833,0.18937059998279437,nan,2846.270751895869
2001,low,No-LHS,443,441,218.14155956608917,532.3381153819582,0.9029345372460497,4.9,108.59971495113172,3.660346453467138,0.24958810647648974,0.356197526703688,0.0,0.0,100.0,0.0,172.1,316.21999999999997,459.724,0.1875,92.64300869386042,0.20238979998975992,nan,2663.1776899195074
2001,low,No-cost,443,441,226.8388542519729,544.7427783543062,1.3544018058690745,4.9,98.06846044532368,4.307141940743931,0.23955957200751676,0.42822887491412565,0.0,0.0,100.0,0.0,165.2,273.71999999999997,435.25800000000004,0.1875,95.97046873906918,0.19537259999196976,nan,2758.831074685775
2001,low,No-admission,443,440,234.18179058857564,563.7323045151549,0.9029345372460497,4.888888888888889,96.72324016279595,3.485337838532665,0.25276161311548173,0.36793772425956334,0.0,0.0,100.0,0.0,170.2,279.6599999999999,568.504,0.1875,97.46710290596306,0.19237259999499656,nan,2801.854318203418
2001,low,No-EDF,443,442,211.41284505879057,500.68356704441817,0.0,4.911111111111111,108.61945792161369,3.6594945727674304,0.24705827486292772,0.36222522175086774,0.0,0.0,100.0,0.0,157.4,267.47999999999996,446.744,0.171875,94.98034078820899,0.18095850001554936,nan,2978.5834871182337
2002,low,Full,462,462,214.96893925153336,471.79314070801263,0.4329004329004329,5.133333333333334,108.2850118380344,3.6665471118846464,0.2530979552350704,0.35261815394375134,0.0,0.0,100.0,0.0,156.9,239.28999999999957,382.46599999999756,0.1875,97.53686893900496,0.19223499999498017,nan,3027.5444118667137
2002,low,No-Kalman,462,462,214.46755933487114,471.79314070801263,0.4329004329004329,5.133333333333334,108.22573209604894,3.6672854990158608,0.25262199081920206,0.3530287392823118,0.0,0.0,100.0,0.0,159.75,309.7199999999999,455.75999999999976,0.203125,98.31676850902983,0.20660260002478026,nan,2817.00230263411
2002,low,No-DT-state,462,459,984.5009472840871,2805.2250331607584,52.5974025974026,5.1,121.88795877998984,3.2668553042518114,0.4132073752418619,0.1651508832880767,0.0,0.0,100.0,0.0,161.8,287.8149999999988,415.7339999999977,0.171875,93.56445318366544,0.18369689999963157,nan,3168.2625019865186
2002,low,No-LHS,462,462,214.96893925153336,471.79314070801263,0.4329004329004329,5.133333333333334,108.2850118380344,3.6665471118846464,0.2530979552350704,0.35261815394375134,0.0,0.0,100.0,0.0,161.3,273.1349999999995,466.12399999999707,0.1875,93.95194971695012,0.19957009999779984,nan,2916.268519214132
2002,low,No-cost,462,462,225.09865048993754,461.7242973670481,0.21645021645021645,5.133333333333334,88.41484305556781,4.351637785034691,0.2529450288939372,0.36083987016499863,0.0,0.0,100.0,0.0,157.3,235.04999999999967,403.3189999999988,0.1875,97.20445181094115,0.19289239999488927,nan,3017.2261842116136
