load,algorithm,mean_latency_ms_n,mean_latency_ms_mean,mean_latency_ms_sd,mean_latency_ms_ci95,p95_latency_ms_n,p95_latency_ms_mean,p95_latency_ms_sd,p95_latency_ms_ci95,dmr_pct_n,dmr_pct_mean,dmr_pct_sd,dmr_pct_ci95,throughput_tasks_s_n,throughput_tasks_s_mean,throughput_tasks_s_sd,throughput_tasks_s_ci95,energy_j_n,energy_j_mean,energy_j_sd,energy_j_ci95,monetary_cost_n,monetary_cost_mean,monetary_cost_sd,monetary_cost_ci95,run_cost_index_n,run_cost_index_mean,run_cost_index_sd,run_cost_index_ci95,fairness_n,fairness_mean,fairness_sd,fairness_ci95,rejection_rate_pct_n,rejection_rate_pct_mean,rejection_rate_pct_sd,rejection_rate_pct_ci95,local_pct_n,local_pct_mean,local_pct_sd,local_pct_ci95,fog_pct_n,fog_pct_mean,fog_pct_sd,fog_pct_ci95,cloud_pct_n,cloud_pct_mean,cloud_pct_sd,cloud_pct_ci95
low,No-Kalman,20,217.92305266988075,13.723555440902386,6.422783275361887,20,492.07519853754866,66.10242851041119,30.936703985039383,20,0.29008280037977124,0.26731341174467643,0.125105780176798,20,5.013333333333334,0.28184392383180745,0.13190622853127573,20,101.74999036324382,13.587960715474011,6.3593233696210625,20,3.5490098014702967,0.5333757716987566,0.2496260535910186,20,0.244591806847786,0.010044994582782803,0.004701174086061468,20,0.36329936134132434,0.04544375836415848,0.021268206511629167,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,99.97823409596893,0.06699937117824539,0.0313564835669948,20,0.021765904031073847,0.06699937117824413,0.03135648356699421
low,No-LHS,20,217.9615372918814,13.752097281614011,6.436141188182664,20,492.55117401918795,66.5560292559669,31.14899440021589,20,0.29008280037977124,0.26731341174467643,0.125105780176798,20,5.013333333333334,0.28184392383180745,0.13190622853127573,20,101.7207998392852,13.477901020839978,6.307814154750982,20,3.549004342447303,0.5326845822279148,0.24930256889402838,20,0.2446248168125354,0.010071408798859753,0.00471353624585172,20,0.36342593073410817,0.04554224059067021,0.021314297337004837,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,99.97823409596893,0.06699937117824539,0.0313564835669948,20,0.021765904031073847,0.06699937117824413,0.03135648356699421
low,No-admission,20,236.3060595745125,23.889536277013477,11.180580332618531,20,527.5581219248095,82.10202228965242,38.42469962730697,20,0.3923804504773465,0.2610269273172759,0.1221636324793587,20,5.01,0.28136629427306403,0.13168269235255542,20,85.51328502107263,12.695340379198386,5.94156668901687,20,3.398984294256562,0.4186868933549645,0.19595032700044016,20,0.24930969211127377,0.012527019122676347,0.005862790386772663,20,0.36323354403883484,0.04063674418959611,0.019018468069010495,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,100.0,0.0,0.0,20,0.0,0.0,0.0
low,No-cost,20,228.9369231571406,20.56620199099562,9.625221303204453,20,507.3025683552338,78.78893357020858,36.87413564199947,20,0.35591899959095596,0.3545060405241761,0.1659129427427536,20,5.012222222222222,0.2810196786331472,0.13152047220890362,20,87.57661455861077,10.27588229454905,4.809232215749856,20,3.8360161881692703,0.5473660146437472,0.25617364971450735,20,0.23864517744767816,0.010644770202403899,0.004981876039375315,20,0.40021068341837396,0.051531088891935264,0.024117147871888917,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,99.95416388394251,0.09420976398079513,0.04409126330835549,20,0.04583611605749025,0.09420976398079364,0.0440912633083548
medium,Full,20,294.3456374556873,17.867752443209916,8.362315586128396,20,691.360698175661,59.86931460297923,28.019534310571476,20,2.3919531098669777,0.6825143332936415,0.3194246319002684,20,9.926666666666666,0.3543913689202548,0.16585927510079326,20,131.5755365384879,11.73886030673097,5.493922910470172,20,7.423659617385543,0.9283142333970336,0.4344618388593624,20,0.2865197965684901,0.009936976077952955,0.004650620171717742,20,0.6219060721691176,0.049062489161943224,0.02296181453807224,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,99.86165934608434,0.1658156895622536,0.07760366781766086,20,0.13834065391565709,0.16581568956225304,0.0776036678176606
medium,No-DT-state,20,70775.1153437148,24907.25121594367,11656.882739600098,20,123177.57931416668,34863.8401833729,16316.681971296299,20,92.38231625814034,6.686917719851463,3.1295551272942546,20,4.11,1.5130530178079866,0.7081263787188056,20,135.63898655668507,24.430789233894778,11.433893000328263,20,6.938843743805371,1.165126951547488,0.5452929403242548,20,0.4634972111871815,0.011194883853231807,0.005239335614723774,20,0.18554209335888333,0.052439104702989466,0.02454210981342931,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,99.91634332662782,0.14219020753977338,0.06654666794180572,20,0.08365667337216703,0.14219020753977293,0.06654666794180551
medium,No-EDF,20,280.96446322865734,16.88202430236973,7.900983372016276,20,626.4210628358744,55.90675956399242,26.16501254748295,20,0.0,0.0,0.0,20,9.928888888888888,0.3558733959487833,0.16655288095632084,20,131.38040258788863,11.759863536217056,5.503752665714921,20,7.439111713267759,0.9225277209003832,0.43175368383013524,20,0.28005109687879126,0.009919763836637382,0.004642564642949762,20,0.6391473110716422,0.04717890009768338,0.02208027298772986,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,99.8218699733526,0.1900130033841143,0.08892829161453247,20,0.17813002664739994,0.1900130033841137,0.08892829161453218
medium,No-Kalman,20,294.2381950775904,17.839177125855137,8.348942005849963,20,693.9295167820244,62.41838465192049,29.212528687908232,20,2.369940863101447,0.7037356717873333,0.3293564646927998,20,9.92611111111111,0.3536916605932763,0.16553180348022806,20,131.64754170565422,11.83767617186767,5.540169882595835,20,7.426125404837876,0.9208181208991807,0.4309535711812982,20,0.2865179375366242,0.009965618257386313,0.004664025044225212,20,0.621032838231416,0.04880243822121552,0.022840107678647904,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,99.8563364597655,0.16603105707529875,0.07770446231415992,20,0.14366354023450262,0.16603105707529978,0.0777044623141604
medium,No-LHS,20,294.3456374556873,17.867752443209916,8.362315586128396,20,691.360698175661,59.86931460297923,28.019534310571476,20,2.3919531098669777,0.6825143332936415,0.3194246319002684,20,9.926666666666666,0.3543913689202548,0.16585927510079326,20,131.5755365384879,11.73886030673097,5.493922910470172,20,7.423659617385543,0.9283142333970336,0.4344618388593624,20,0.2865197965684901,0.009936976077952955,0.004650620171717742,20,0.6219060721691176,0.049062489161943224,0.02296181453807224,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,99.86165934608434,0.1658156895622536,0.07760366781766086,20,0.13834065391565709,0.16581568956225304,0.0776036678176606
medium,No-admission,20,313.31406935295104,24.145564630009332,11.300404574282549,20,743.7365769239112,73.69397546838316,34.48963609842331,20,3.1025577260575563,0.9867642166147921,0.46181710960336414,20,9.921666666666667,0.3537871777234266,0.1655765066060821,20,116.41784323870311,9.557197524071459,4.4728793993125695,20,7.013846073777151,0.710981330509099,0.3327475170959135,20,0.29394785089580566,0.013217899089483289,0.006186130232281272,20,0.6380020912521067,0.053792014273925846,0.025175287199763814,20,0.0,0.0,0.0,20,0.09424640559483854,0.21247627167896133,0.09944136197267747,20,99.90575359440516,0.2124762716789629,0.09944136197267821,20,0.0,0.0,0.0
medium,No-cost,20,300.07577837295196,19.896032349000304,9.311574130152353,20,695.421724112957,70.32119312731623,32.91113480515961,20,2.243020892425396,0.6176080025505138,0.2890477155568856,20,9.926666666666666,0.35418962773867446,0.16576485788562,20,119.32380195202128,11.316962143479326,5.296469671875583,20,7.749081964838604,0.8690590205374745,0.4067297112943676,20,0.267349021214811,0.008896021087642855,0.004163441150875853,20,0.6632812477329673,0.058263118039004226,0.027267815670859837,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,99.86198667660103,0.14971430079920903,0.07006803094114437,20,0.13801332339896427,0.14971430079920853,0.07006803094114414
